"Gene","K","l","Day","LeuLysMet"
"BMPMMP",119.29699,13.15171,31,"PMM"
"AMPMMM",118.44401,14.12202,31,"PMM"
"AMMPPM",110.50113,18.01976,31,"MPP"
"BMMPPP",116.54792,15.47384,31,"MPP"
"AMMMPM",48.50611,24.67587,31,"MMP"
"APPMMP",121.53073,13.36589,31,"PMM"
"BPPMMP",120.18003,12.05187,31,"PMM"
"BPPMMP",122.70282,12.68622,31,"PMM"
"BPMPPM",116.55885,17.372,31,"MPP"
"BMMPPM",115.29586,17.85576,31,"MPP"
"AMPPMP",116.24166,15.99072,31,"PPM"
"AMMPPM",107.09836,20.82156,31,"MPP"
"BMMPMP",114.14927,16.17873,31,"MPM"
"APMPMP",117.79325,14.6146,31,"MPM"
"AMMMMP",120.2549,14.11621,31,"MMM"
"BPPMPM",119.40454,14.5077,31,"PMP"
"APPMPM",121.6112,13.52919,31,"PMP"
"AMPMPP",121.18025,15.22337,31,"PMP"
"BPPPPM",121.08797,15.31979,31,"PPP"
"BMMPMM",127.80714,13.8634,31,"MPM"
"IPPPPP",123.80113,14.67499,31,"PrPrPr"
"IPPPPP",119.03399,16.33695,31,"PrPrPr"
"BPMMPM",119.99653,14.3096,31,"MMP"
"IMPPPM",117.69794,14.87773,31,"PPP"
"AMMMMM",118.84401,13.41999,31,"MMM"
"BPPPMP",117.97601,14.41191,31,"PPM"
"AMMPMM",115.73747,13.52751,31,"MPM"
"APMPPP",115.26382,15.66764,31,"MPP"
"BMMPPM",113.98811,18.12723,31,"MPP"
"AMMMMP",93.52006,20.41672,31,"MMM"
"BPPMPP",118.58023,15.17489,31,"PMP"
"APMPPP",116.43872,17.6851,31,"MPP"
"APMMMM",89.04326,21.84032,31,"MMM"
"BMPMPM",59.053,24.96743,31,"PMP"
"AMPPPP",120.11068,14.7888,31,"PPP"
"BPPPMM",119.35436,14.78716,31,"PPM"
"BMMPMM",114.75014,16.86375,31,"MPM"
"BMPPMM",119.94781,15.17283,31,"PPM"
"BPPPPM",120.42988,13.90898,31,"PPP"
"IPPPPP",118.99706,15.99756,31,"PrPrPr"
"AMPMPP",119.07334,15.56366,31,"PMP"
"APMMMM",116.93755,17.12619,31,"MMM"
"APMMMP",123.46029,11.98612,31,"MMM"
"AMMMPP",127.06688,13.95578,31,"MMP"
"BMPPMM",119.88258,15.31431,31,"PPM"
"BMPMMP",119.87679,12.43177,31,"PMM"
"APMMMM",92.81184,20.51725,31,"MMM"
"APPPPM",118.99662,14.97528,31,"PPP"
"APMMPP",75.79155,24.42561,31,"MMP"
"BPMPMP",117.99555,13.00937,31,"MPM"
"BMPPPP",116.56592,14.93761,31,"PPP"
"AMMMPM",118.6236,13.90649,31,"MMP"
"AMMMPM",115.97359,16.3327,31,"MMP"
"BMPPPM",118.7448,14.78496,31,"PPP"
"BPPPMM",117.15499,15.10745,31,"PPM"
"BMMPPP",115.95984,17.72858,31,"MPP"
"AMPMMP",105.00236,19.8338,31,"PMM"
"APPMMM",121.08811,13.64948,31,"PMM"
"BPMPPP",113.36911,18.6006,31,"MPP"
"APMMMP",121.40933,12.41026,31,"MMM"
"BPMMMP",93.69305,21.74316,31,"MMM"
"APMMPM",113.88167,18.44974,31,"MMP"
"BPPMPM",13.22963,32.45899,31,"PMP"
"BMMMPM",118.48111,15.31295,31,"MMP"
"AMMPPP",114.65556,17.57525,31,"MPP"
"BPPPMP",118.61025,15.12162,31,"PPM"
"AMPPMM",120.53784,15.06485,31,"PPM"
"AMPPMP",126.06378,14.63437,31,"PPM"
"APMMPM",115.44192,13.27375,31,"MMP"
"AMPPMM",116.81608,14.61648,31,"PPM"
"BPMPMP",117.01834,12.77096,31,"MPM"
"APMMPP",117.67574,13.70899,31,"MMP"
"BMPPMP",117.82585,16.08422,31,"PPM"
"BMPMMP",106.34031,20.37527,31,"PMM"
"BPMPMM",117.04396,12.98179,31,"MPM"
"BPMPPM",115.92101,16.30233,31,"MPP"
"BMMMPM",62.93854,32.20469,31,"MMP"
"BMPMPM",118.0235,14.61947,31,"PMP"
"APPPMP",117.79021,13.73622,31,"PPM"
"BPPPPM",118.2114,14.36054,31,"PPP"
"BPPMPP",117.09809,14.83519,31,"PMP"
"APMPMP",115.66952,13.2721,31,"MPM"
"IPPPPP",117.3509,14.38919,31,"PrPrPr"
"AMMMMP",115.80007,13.92983,31,"MMM"
"AMMPMM",116.55135,14.09334,31,"MPM"
"BMPMPP",110.17776,17.80736,31,"PMP"
"APMMMM",116.85076,13.89179,31,"MMM"
"AMPPMM",116.45513,14.63629,31,"PPM"
"BMPMMP",118.29151,13.38471,31,"PMM"
"APMMMM",116.00094,12.86219,31,"MMM"
"IPPPPP",116.53868,12.50763,31,"PrPrPr"
"BPMPPP",122.47341,16.21342,31,"MPP"
"APPMPM",117.15496,17.94786,31,"PMP"
"BPPMMP",120.40748,12.20504,31,"PMM"
"BMMMPP",78.94452,33.98204,31,"MMP"
"AMMPPM",117.00922,17.94702,31,"MPP"
"APMPMP",115.83961,13.68896,31,"MPM"
"BMMMMM",117.36125,12.01314,31,"MMM"
"BMPPMM",116.83068,13.66863,31,"PPM"
"IPPPPP",119.45944,14.82306,31,"PrPrPr"
"AMPMMM",111.13458,20.0894,31,"PMM"
"AMMMMM",112.46705,20.95502,31,"MMM"
"BPMMPP",118.46667,15.21565,31,"MMP"
"BMMPPP",115.71994,17.654,31,"MPP"
"BPPMMM",117.16107,16.08007,31,"PMM"
"AMPMPM",119.70373,14.34367,31,"PMP"
"AMMPPP",116.92958,16.74774,31,"MPP"
"BPPMMM",111.50091,21.4065,31,"PMM"
"BPMMPM",119.62911,12.72023,31,"MMP"
"BPPMPM",100.6906,26.07836,31,"PMP"
"AMPPMP",120.04487,15.50881,31,"PPM"
"BMMPPP",116.84068,16.13055,31,"MPP"
"BPPMMP",113.31513,19.42766,31,"PMM"
"APMMMP",112.04637,20.11649,31,"MMM"
"AMMPPM",117.83976,16.02023,31,"MPP"
"AMPPMM",123.33292,13.48178,31,"PPM"
"BMMPPM",119.8024,14.11923,31,"MPP"
"BPPPMM",117.45704,13.85029,31,"PPM"
"BMPMMP",117.15567,13.0498,31,"PMM"
"AMMPMP",116.76011,13.78911,31,"MPM"
"APPMPP",107.41713,19.26107,31,"PMP"
"BMPMPM",48.04783,29.81223,31,"PMP"
"APMPMM",118.43367,13.68368,31,"MPM"
"APMMPP",118.41799,15.41843,31,"MMP"
"AMMMPP",117.24786,14.14132,31,"MMP"
"AMPPMM",119.62519,14.60631,31,"PPM"
"BPPMPM",88.27892,24.40499,31,"PMP"
"AMMMPP",119.94781,14.60163,31,"MMP"
"APPPMM",117.73402,15.63564,31,"PPM"
"BPPMMM",119.28909,13.19941,31,"PMM"
"BMMPMP",116.25716,14.60367,31,"MPM"
"BPMPPP",113.85387,17.67834,31,"MPP"
"BMPMPP",94.46598,23.41531,31,"PMP"
"BMPMMM",119.28316,14.19388,31,"PMM"
"APMPMM",120.26232,13.64912,31,"MPM"
"BPMPMP",118.20016,13.51013,31,"MPM"
"APMPPM",116.39688,16.15308,31,"MPP"
"AMPMPP",119.80373,16.00277,31,"PMP"
"BMPMMP",124.62845,13.76717,31,"PMM"
"APMPPM",125.93668,17.68292,31,"MPP"
"BMPMPP",119.73989,14.3769,31,"PMP"
"AMMPPM",115.45816,15.517,31,"MPP"
"BPMPMM",112.33772,14.37278,31,"MPM"
"AMPMMP",91.40742,21.28096,31,"PMM"
"APMPMM",114.7907,14.73804,31,"MPM"
"BPMPPM",113.40133,18.47538,31,"MPP"
"IPPMPP",64.25675,28.68047,31,"PMP"
"BPPMMP",110.81183,20.46031,31,"PMM"
"AMPMPP",85.7177,25.05514,31,"PMP"
"BPPMPP",120.24196,13.82264,31,"PMP"
"BPPPMP",118.55517,13.89812,31,"PPM"
"AMMMMM",113.96639,16.56002,31,"MMM"
"BMMPMM",115.25091,15.08469,31,"MPM"
"APMPPM",112.2595,18.36122,31,"MPP"
"APMMPM",118.5975,14.94014,31,"MMP"
"BMPPMP",117.54287,16.07386,31,"PPM"
"BPMPMP",116.05361,15.31485,31,"MPM"
"BPMMMM",115.96814,15.5762,31,"MMM"
"APMPPP",114.24355,17.39766,31,"MPP"
"IPPPPP",116.54879,16.31806,31,"PrPrPr"
"AMPMPM",120.33145,14.54801,31,"PMP"
"AMMMMM",98.35305,20.6924,31,"MMM"
"BMPMMM",102.87715,21.82009,31,"PMM"
"AMPPPP",128.87147,15.18393,31,"PPP"
"BMPPMP",118.78423,15.48857,31,"PPM"
"BPPMPM",115.43464,16.41419,31,"PMP"
"APMMMM",112.08634,15.87805,31,"MMM"
"APMPMP",114.72694,14.0449,31,"MPM"
"AMMPPM",112.98386,17.58543,31,"MPP"
"BMMPMM",118.33473,14.06131,31,"MPM"
"BPPMPP",112.16288,20.19395,31,"PMP"
"AMPMPM",84.84269,26.91229,31,"PMP"
"BPMMPM",13.10347,32.37123,31,"MMP"
"AMPMMP",99.21248,23.15011,31,"PMM"
"AMMPPP",117.49242,15.75866,31,"MPP"
"APMPPM",115.38378,17.05869,31,"MPP"
"BMPPMP",118.19312,14.79669,31,"PPM"
"BMMMMM",76.48235,22.5455,31,"MMM"
"APPMMM",120.03637,14.9437,31,"PMM"
"IPPPPP",118.99521,14.83152,31,"PrPrPr"
"BPMMMM",75.88827,22.88357,31,"MMM"
"APPPMP",117.59989,15.64568,31,"PPM"
"APMPPM",117.2666,16.74917,31,"MPP"
"BMPPMP",118.93346,15.17973,31,"PPM"
"BMPPMP",118.42379,15.28303,31,"PPM"
"AMMMPM",119.72891,15.4419,31,"MMP"
"AMPMPP",94.13877,25.60073,31,"PMP"
"BPMMPM",88.37073,38.38096,31,"MMP"
"AMMPPP",119.83425,17.74041,31,"MPP"
"APPPPM",117.00646,15.59299,31,"PPP"
"APPPMM",114.24414,16.43876,31,"PPM"
"APMPMP",117.19601,13.83025,31,"MPM"
"BMMMMP",111.22561,18.55214,31,"MMM"
"BMPMPP",107.72071,20.00928,31,"PMP"
"BPMMPM",16.26077,31.81661,31,"MMP"
"BMMMMM",105.1196,22.57344,31,"MMM"
"APMMMM",106.20185,22.48814,31,"MMM"
"BPPMMM",102.49773,21.84492,31,"PMM"
"AMMPPM",116.80558,18.87794,31,"MPP"
"BMMPMP",116.71392,14.54627,31,"MPM"
"BMPMPP",118.38872,15.42082,31,"PMP"
"AMMPPP",115.107,19.2801,31,"MPP"
"BPPPMP",118.16838,16.59838,31,"PPM"
"APPMPM",120.03422,15.08438,31,"PMP"
"BPPPMP",119.25993,14.88559,31,"PPM"
"BMPPMP",118.28475,15.82264,31,"PPM"
"AMPPMP",117.00503,16.20493,31,"PPM"
"BPMPPM",114.92939,18.48035,31,"MPP"
"AMMMPM",121.08939,15.46228,31,"MMP"
"APPMPP",117.80175,15.30071,31,"PMP"
"BPMMPM",119.96131,16.95782,31,"MMP"
"AMMMMM",126.55883,12.95978,31,"MMM"
"APPMPM",124.2307,15.21561,31,"PMP"
"APPPPM",121.38306,14.913,31,"PPP"
"BMMMPP",121.85991,14.55682,31,"MMP"
"BMMMMP",118.33774,14.28,31,"MMM"
"APMPMP",119.69957,15.38745,31,"MPM"
"APMPPM",117.20129,17.3274,31,"MPP"
"BMPPMM",122.50575,14.38157,31,"PPM"
"BMPMMP",122.25889,14.33529,31,"PMM"
"AMPMMM",123.13595,15.09053,31,"PMM"
"BMPPMP",122.67962,14.75144,31,"PPM"
"BPMMPP",49.02916,25.35372,31,"MMP"
"AMMMPM",119.27722,15.77912,31,"MMP"
"BPPPMM",119.58507,15.98743,31,"PPM"
"IPPPPP",119.54798,15.40711,31,"PrPrPr"
"AMMPPP",119.34166,17.13977,31,"MPP"
"APMMMM",121.04807,14.57715,31,"MMM"
"BPMMPM",116.71874,16.21375,31,"MMP"
"BPPMPP",122.50993,15.12707,31,"PMP"
"AMPPMP",119.00874,17.41702,31,"PPM"
"APPPMP",121.06122,15.99533,31,"PPM"
"BPPMMP",87.60391,22.31765,31,"PMM"
"APMPPP",114.68057,17.9991,31,"MPP"
"AMMPPM",120.64573,17.55931,31,"MPP"
"BMPPPM",131.64263,15.02684,31,"PPP"
"BMPPMP",121.82758,14.33829,31,"PPM"
"APPMPM",119.89731,15.56224,31,"PMP"
"AMMMPM",114.41497,16.27711,31,"MMP"
"BMMMMP",115.10329,15.71494,31,"MMM"
"BPMPPM",117.40341,16.41918,31,"MPP"
"BMPPPM",121.19704,15.54942,31,"PPP"
"APPMMP",93.25496,22.38691,31,"PMM"
"APMPMP",119.75421,15.17386,31,"MPM"
"APMPPM",114.84162,19.08228,31,"MPP"
"BMMPPP",117.98844,17.69226,31,"MPP"
"AMPMPP",121.62137,15.79384,31,"PMP"
"BPPMPM",116.74278,19.5472,31,"PMP"
"BPPPMP",120.75845,15.62094,31,"PPM"
"AMPPMM",120.23288,16.74689,31,"PPM"
"BMMMMM",121.38486,14.8484,31,"MMM"
"APMMMP",112.91873,17.84618,31,"MMM"
"BPMPMP",116.68138,16.40297,31,"MPM"
"BMMMPP",116.37333,16.49524,31,"MMP"
"BPPPPM",121.31172,16.40402,31,"PPP"
"BPPPMM",120.77696,15.91492,31,"PPM"
"AMPMPM",119.20696,16.5047,31,"PMP"
"APMPMP",121.65955,13.78115,31,"MPM"
"AMMMMP",107.05574,22.55376,31,"MMM"
"APPMPM",102.80144,33.15451,31,"PMP"
"BMPMPP",125.29628,14.65178,31,"PMP"
"BPPPPM",121.5231,15.23209,31,"PPP"
"BPMPMM",116.7401,15.29562,31,"MPM"
"BPMMPP",114.65901,16.92666,31,"MMP"
"APMPMM",116.85459,14.89883,31,"MPM"
"AMMPMP",116.92963,14.82234,31,"MPM"
"AMPMPP",120.23005,14.83368,31,"PMP"
"AMPMMM",117.05762,14.99434,31,"PMM"
"AMPMPP",119.88672,15.30538,31,"PMP"
"AMPMMP",120.43833,15.08313,31,"PMM"
"BPPPMP",118.93181,15.95104,31,"PPM"
"BPMMPM",121.00747,14.77219,31,"MMP"
"BMMPMM",115.43125,16.87276,31,"MPM"
"AMMPPM",114.47628,19.32807,31,"MPP"
"APMMPM",118.89572,16.41612,31,"MMP"
"BPPPMP",120.09262,15.79412,31,"PPM"
"BPMPMP",118.53445,16.13522,31,"MPM"
"AMPPPM",121.22719,14.67148,31,"PPP"
"APMPPP",116.45296,18.17525,31,"MPP"
"AMMMMP",122.41377,14.95844,31,"MMM"
"AMPMPM",122.21383,15.21465,31,"PMP"
"BPPMMM",125.75816,13.63465,31,"PMM"
"BMPMMM",125.51254,14.74341,31,"PMM"
"BPMPPP",132.0401,18.10108,31,"MPP"
"BMMPPP",120.01864,18.91966,31,"MPP"
"APMMPP",119.25492,17.39226,31,"MMP"
"BPPMMM",82.65664,22.81345,31,"PMM"
"BMMMMP",114.17247,16.65985,31,"MMM"
"AMMMMP",119.57582,14.71456,31,"MMM"
"BMPPPM",119.73555,15.71857,31,"PPP"
"APPPPM",120.39796,15.09288,31,"PPP"
"APPPMM",119.64875,15.14921,31,"PPM"
"IPPPPP",119.68765,15.7639,31,"PrPrPr"
"AMPMPM",120.12027,15.19302,31,"PMP"
"BMMMMM",114.84166,16.14341,31,"MMM"
"BPMPMP",117.50655,15.90815,31,"MPM"
"AMPMPP",121.30631,15.90397,31,"PMP"
"BPPPPM",118.1931,17.54022,31,"PPP"
"APMPMM",118.96441,15.26291,31,"MPM"
"AMMMMP",120.0377,16.03919,31,"MMM"
"APMPMP",117.68683,14.77488,31,"MPM"
"IPPPPP",121.89825,15.22976,31,"PrPrPr"
"BPPMMP",123.85271,14.51583,31,"PMM"
"AMMMPM",35.89982,27.00567,31,"MMP"
"BMMMPM",123.23656,15.27974,31,"MMP"
"BPPPMP",120.9127,15.55008,31,"PPM"
"AMPPPP",126.75911,14.64052,31,"PPP"
"BMMMMM",116.81358,25.47108,31,"MMM"
"AMMPMP",121.46842,15.00679,31,"MPM"
"BMPPMP",120.3219,15.29758,31,"PPM"
"BPPMPM",120.90733,14.89466,31,"PMP"
"AMMPPP",115.09621,17.25043,31,"MPP"
"BMMPMM",115.63359,14.92363,31,"MPM"
"APMMPM",120.70593,13.99271,31,"MMP"
"AMMMMM",121.09494,13.48424,31,"MMM"
"BPPMMM",120.03937,14.06048,31,"PMM"
"BPMMMP",119.443,15.08058,31,"MMM"
"AMPMMP",120.36894,14.04825,31,"PMM"
"BMPMPM",115.41483,15.85336,31,"PMP"
"AMMMPM",119.88027,15.36282,31,"MMP"
"AMPMMM",120.70042,14.57535,31,"PMM"
"BPMPPM",113.74276,19.1869,31,"MPP"
"BPPMMM",120.26059,15.46408,31,"PMM"
"APPPMP",118.6788,15.77331,31,"PPM"
"AMMPMM",119.92943,14.89233,31,"MPM"
"BPPPPM",120.60574,16.01573,31,"PPP"
"BPPMMP",97.98724,21.71991,31,"PMM"
"AMMMMP",99.77921,21.62333,31,"MMM"
"APPMPP",99.44487,22.18875,31,"PMP"
"APMMMP",93.25258,21.82726,31,"MMM"
"BPPMMP",125.27843,15.23531,31,"PMM"
"BMPPPM",132.62488,14.93377,31,"PPP"
"BMPPPP",124.69201,14.58639,31,"PPP"
"BPPPMM",120.3556,15.99971,31,"PPM"
"BMMMPM",121.65919,14.53525,31,"MMP"
"APMPPP",117.64944,16.41528,31,"MPP"
"APPMMP",121.21914,15.19039,31,"PMM"
"AMPMPM",24.86649,28.41494,31,"PMP"
"APMPMM",117.09039,16.31586,31,"MPM"
"BMMMMP",84.00535,22.3849,31,"MMM"
"BMPMPM",119.87885,15.62737,31,"PMP"
"BPMPMP",118.0521,13.88771,31,"MPM"
"BPMPMP",119.51233,15.8415,31,"MPM"
"BMPMMM",123.53606,14.01274,31,"PMM"
"APPPPM",121.00185,14.82586,31,"PPP"
"AMMPPP",116.68459,17.81541,31,"MPP"
"AMMMMP",118.26832,16.56584,31,"MMM"
"APPMPM",121.50269,15.67675,31,"PMP"
"IPPPPP",120.06441,15.75713,31,"PrPrPr"
"APMPPP",120.09733,17.11473,31,"MPP"
"IPPPPP",123.06194,15.32344,31,"PrPrPr"
"BMPMMM",93.87948,23.14644,31,"PMM"
"IPPPPP",125.42527,14.66078,31,"PrPrPr"
"APPPPM",124.00282,15.19711,31,"PPP"
"IPPPPP",126.19533,15.06596,31,"PrPrPr"
"BMMMMP",132.57573,13.98579,31,"MMM"
"BPPMPP",122.75927,15.72851,31,"PMP"
"APPMPM",122.41359,14.52817,31,"PMP"
"APMMMM",116.65898,16.66203,31,"MMM"
"IPMMMP",122.01194,14.43853,31,"MMM"
"AMMPMM",118.53573,16.65344,31,"MPM"
"BPPPMP",121.00844,15.07414,31,"PPM"
"IPPPPP",122.4571,14.8269,31,"PrPrPr"
"APMPPM",116.53034,18.40018,31,"MPP"
"IPPPPP",121.53775,15.89741,31,"PrPrPr"
"APPPPM",122.05235,14.31061,31,"PPP"
"IPPPPP",107.74308,23.88111,31,"PrPrPr"
"BMPMPM",121.15812,15.96632,31,"PMP"
"APPMPP",117.37262,16.84139,31,"PMP"
"BPMMMP",119.16506,16.61422,31,"MMM"
"BMPPMP",120.48847,16.17732,31,"PPM"
"AMMPMP",119.63876,14.70599,31,"MPM"
"APMPMM",122.84728,14.03547,31,"MPM"
"IPPPPP",118.25,17.50154,31,"PrPrPr"
"AMPMPP",122.22728,14.61583,31,"PMP"
"AMMMPM",123.11517,15.21701,31,"MMP"
"BPPPMM",115.15372,18.83344,31,"PPM"
"AMPMMM",124.59354,14.426,31,"PMM"
"APMPMM",118.47028,17.00339,31,"MPM"
"BPMPMP",130.23654,14.63927,31,"MPM"
"BPMMPM",79.7629,38.91695,31,"MMP"
"BPPPMM",119.25215,15.37595,31,"PPM"
"APPPMP",117.87995,15.45002,31,"PPM"
"APMMPP",105.18281,20.65307,31,"MMP"
"BMPMMP",119.86581,12.8342,31,"PMM"
"AMPMMM",119.03916,14.99332,31,"PMM"
"AMMPPM",113.23826,18.21981,31,"MPP"
"BMMPPP",117.65209,15.36709,31,"MPP"
"AMMMPM",67.48857,25.27186,31,"MMP"
"APPMMP",121.38051,13.99055,31,"PMM"
"BPPMMP",121.35827,13.86718,31,"PMM"
"BPPMMP",122.33124,14.31607,31,"PMM"
"BPMPPM",116.131,18.02444,31,"MPP"
"BMMPPM",116.86519,18.07719,31,"MPP"
"AMPPMP",115.60969,18.06247,31,"PPM"
"AMMPPM",110.62412,20.09196,31,"MPP"
"BMMPMP",114.3942,15.81744,31,"MPM"
"APMPMP",118.38166,14.18468,31,"MPM"
"AMMMMP",120.82544,14.09356,31,"MMM"
"BPPMPM",119.64121,15.04287,31,"PMP"
"APPMPM",121.58687,14.28726,31,"PMP"
"AMPMPP",122.48149,14.3363,31,"PMP"
"BPPPPM",121.96003,15.8091,31,"PPP"
"BMMPMM",128.08978,15.1064,31,"MPM"
"IPPPPP",122.40534,15.10376,31,"PrPrPr"
"IPPPPP",117.61733,16.31783,31,"PrPrPr"
"BPMMPM",119.57338,14.49688,31,"MMP"
"IMPPPM",117.60508,15.51439,31,"PPP"
"AMMMMM",118.51229,14.01671,31,"MMM"
"BPPPMP",117.60579,14.45478,31,"PPM"
"AMMPMM",116.77967,13.62706,31,"MPM"
"APMPPP",116.70674,16.69168,31,"MPP"
"BMMPPM",114.18056,19.21165,31,"MPP"
"AMMMMP",98.63503,22.32479,31,"MMM"
"BPPMPP",118.79294,14.08354,31,"PMP"
"APMPPP",116.78592,17.81755,31,"MPP"
"APMMMM",103.72516,20.58451,31,"MMM"
"BMPMPM",62.41925,26.29701,31,"PMP"
"AMPPPP",120.92305,14.78219,31,"PPP"
"BPPPMM",119.02965,14.874,31,"PPM"
"BMMPMM",116.09122,17.16081,31,"MPM"
"BMPPMM",119.56932,14.42014,31,"PPM"
"BPPPPM",121.11625,14.90097,31,"PPP"
"IPPPPP",119.50411,15.79109,31,"PrPrPr"
"AMPMPP",120.33038,14.28857,31,"PMP"
"APMMMM",118.387,17.82417,31,"MMM"
"APMMMP",123.5735,13.00991,31,"MMM"
"AMMMPP",127.21545,14.56112,31,"MMP"
"BMPPMM",119.38124,15.62554,31,"PPM"
"BMPMMP",119.49752,12.06735,31,"PMM"
"APMMMM",100.8861,21.4042,31,"MMM"
"APPPPM",117.53445,15.00545,31,"PPP"
"APMMPP",96.0041,24.57116,31,"MMP"
"BPMPMP",117.21482,13.97384,31,"MPM"
"BMPPPP",117.1435,15.66404,31,"PPP"
"AMMMPM",117.95447,14.3067,31,"MMP"
"AMMMPM",116.40103,15.93091,31,"MMP"
"BMPPPM",118.35177,14.69853,31,"PPP"
"BPPPMM",116.70625,15.29482,31,"PPM"
"BMMPPP",115.3747,17.04322,31,"MPP"
"AMPMMP",106.15438,20.46741,31,"PMM"
"APPMMM",120.0552,14.6289,31,"PMM"
"BPMPPP",114.89106,18.06196,31,"MPP"
"APMMMP",118.90079,12.53872,31,"MMM"
"BPMMMP",99.3454,21.45029,31,"MMM"
"APMMPM",114.54667,18.32636,31,"MMP"
"BPPMPM",32.32936,30.53787,31,"PMP"
"BMMMPM",118.05624,14.88348,31,"MMP"
"AMMPPP",114.12194,16.90964,31,"MPP"
"BPPPMP",118.12632,14.22545,31,"PPM"
"AMPPMM",120.06017,15.17833,31,"PPM"
"AMPPMP",125.75679,14.6536,31,"PPM"
"APMMPM",113.92246,14.12225,31,"MMP"
"AMPPMM",115.76409,15.23111,31,"PPM"
"BPMPMP",114.76546,13.16887,31,"MPM"
"APMMPP",116.82187,14.1598,31,"MMP"
"BMPPMP",113.39997,14.82824,31,"PPM"
"BMPMMP",108.0754,21.09745,31,"PMM"
"BPMPMM",115.37495,13.5627,31,"MPM"
"BPMPPM",112.32563,15.87131,31,"MPP"
"BMMMPM",85.16421,30.9441,31,"MMP"
"BMPMPM",115.80944,14.31205,31,"PMP"
"APPPMP",113.83539,13.14914,31,"PPM"
"BPPPPM",115.04224,14.17362,31,"PPP"
"BPPMPP",114.96018,14.28137,31,"PMP"
"APMPMP",115.32824,13.78144,31,"MPM"
"IPPPPP",115.50019,14.54192,31,"PrPrPr"
"AMMMMP",116.7092,12.86328,31,"MMM"
"AMMPMM",113.39024,13.55241,31,"MPM"
"BMPMPP",107.1651,17.06527,31,"PMP"
"APMMMM",114.43132,13.9203,31,"MMM"
"AMPPMM",113.17179,13.85713,31,"PPM"
"BMPMMP",115.8152,13.29596,31,"PMM"
"APMMMM",114.94427,13.33463,31,"MMM"
"IPPPPP",117.51199,13.81779,31,"PrPrPr"
"BPMPPP",119.41205,16.38289,31,"MPP"
"APPMPM",115.12031,21.30245,31,"PMP"
"BPPMMP",113.58385,19.64113,31,"PMM"
"BMMMPP",104.08677,26.19253,31,"MMP"
"AMMPPM",116.91797,18.70448,31,"MPP"
"APMPMP",118.34475,14.25039,31,"MPM"
"BMMMMM",108.54752,22.2173,31,"MMM"
"BMPPMM",118.03522,13.63217,31,"PPM"
"IPPPPP",118.4017,13.62784,31,"PrPrPr"
"AMPMMM",108.91417,20.22039,31,"PMM"
"AMMMMM",118.31869,13.40361,31,"MMM"
"BPMMPP",115.38649,14.91555,31,"MMP"
"BMMPPP",114.37198,17.66491,31,"MPP"
"BPPMMM",117.97875,15.6848,31,"PMM"
"AMPMPM",117.01062,13.38693,31,"PMP"
"AMMPPP",113.32488,16.39072,31,"MPP"
"BPPMMM",119.74289,14.01912,31,"PMM"
"BPMMPM",120.60911,13.40483,31,"MMP"
"BPPMPM",118.70533,13.43602,31,"PMP"
"AMPPMP",115.35108,18.55474,31,"PPM"
"BMMPPP",115.08083,17.81461,31,"MPP"
"BPPMMP",111.74888,20.22913,31,"PMM"
"APMMMP",119.08991,13.42531,31,"MMM"
"AMMPPM",117.69632,16.19859,31,"MPP"
"AMPPMM",122.6667,13.87701,31,"PPM"
"BMMPPM",118.79665,16.36187,31,"MPP"
"BPPPMM",118.31326,14.59635,31,"PPM"
"BMPMMP",117.84944,14.12984,31,"PMM"
"AMMPMP",116.92604,13.39413,31,"MPM"
"APPMPP",108.90423,20.20425,31,"PMP"
"BMPMPM",55.9436,29.91732,31,"PMP"
"APMPMM",118.5798,15.90221,31,"MPM"
"APMMPP",102.52643,21.83821,31,"MMP"
"AMMMPP",108.36034,18.76372,31,"MMP"
"AMPPMM",118.68759,13.86098,31,"PPM"
"BPPMPM",82.55682,23.89129,31,"PMP"
"AMMMPP",101.56081,21.86131,31,"MMP"
"APPPMM",117.70246,15.32024,31,"PPM"
"BPPMMM",116.57952,13.11939,31,"PMM"
"BMMPMP",113.47966,14.21397,31,"MPM"
"BPMPPP",112.11038,16.18229,31,"MPP"
"BMPMPP",53.45328,26.81884,31,"PMP"
"BMPMMM",116.55864,15.97663,31,"PMM"
"APMPMM",118.34648,15.62483,31,"MPM"
"BPMPMP",118.62533,13.12585,31,"MPM"
"APMPPM",115.86245,16.60816,31,"MPP"
"AMPMPP",79.12055,26.10349,31,"PMP"
"BMPMMP",114.4303,19.30282,31,"PMM"
"APMPPM",126.21286,16.08034,31,"MPP"
"BMPMPP",118.77688,15.11238,31,"PMP"
"AMMPPM",112.83409,17.28848,31,"MPP"
"BPMPMM",114.25593,14.45008,31,"MPM"
"AMPMMP",87.60292,22.70113,31,"PMM"
"APMPMM",116.26797,14.00277,31,"MPM"
"BPMPPM",115.58791,15.14789,31,"MPP"
"IPPMPP",67.21863,25.98117,31,"PMP"
"BPPMMP",103.64347,19.09223,31,"PMM"
"AMPMPP",117.46886,13.15405,31,"PMP"
"BPPMPP",116.13992,11.98824,31,"PMP"
"BPPPMP",112.10285,14.53102,31,"PPM"
"AMMMMM",116.57953,14.01722,31,"MMM"
"BMMPMM",114.08923,13.6266,31,"MPM"
"APMPPM",111.6822,17.15789,31,"MPP"
"APMMPM",115.79326,14.68317,31,"MMP"
