"Gene","K","l","Day","LeuLysMet"
"AMMPPP",122.4877,19.97442,52,"MPP"
"BPPPMP",118.47262,21.5778,52,"PPM"
"APPMPM",119.60857,18.82554,52,"PMP"
"BPPPMP",119.53428,15.66687,52,"PPM"
"BMPPMP",121.22716,18.11795,52,"PPM"
"AMPPMP",124.10268,15.80655,52,"PPM"
"BPMPPM",123.0257,18.30406,52,"MPP"
"AMMMPM",116.60888,22.83191,52,"MMP"
"APPMPP",124.23055,17.27761,52,"PMP"
"BPMMPM",122.05086,19.522,52,"MMP"
"AMMMMM",132.26349,15.19012,52,"MMM"
"APPMPM",130.77988,19.8246,52,"PMP"
"APPPPM",128.59986,18.58278,52,"PPP"
"BMMMPP",126.01899,19.77594,52,"MMP"
"BMMMMP",127.66233,15.71838,52,"MMM"
"APMPMP",122.97154,19.33461,52,"MPM"
"APMPPM",123.0271,18.67903,52,"MPP"
"BMPPMM",120.06048,19.86535,52,"PPM"
"BMPMMP",122.51096,19.05548,52,"PMM"
"AMPMMM",121.66653,21.64791,52,"PMM"
"BMPPMP",118.64334,22.34224,52,"PPM"
"BPMMPP",118.77481,22.32195,52,"MMP"
"AMMMPM",119.64844,20.57513,52,"MMP"
"BPPPMM",122.84173,19.81465,52,"PPM"
"IPPPPP",125.43948,19.07359,52,"PrPrPr"
"AMMPPP",126.31787,16.77635,52,"MPP"
"APMMMM",124.75941,18.63611,52,"MMM"
"BPMMPM",116.71429,21.73661,52,"MMP"
"BPPMPP",126.36459,16.98103,52,"PMP"
"AMPPMP",122.73095,19.26495,52,"PPM"
"APPPMP",126.30519,16.18511,52,"PPM"
"BPPMMP",125.92185,18.39665,52,"PMM"
"APMPPP",120.47979,19.75903,52,"MPP"
"AMMPPM",121.88616,20.57917,52,"MPP"
"BMPPPM",133.42459,17.84604,52,"PPP"
"BMPPMP",130.36697,17.86273,52,"PPM"
"APPMPM",121.61559,23.62176,52,"PMP"
"AMMMPM",119.91091,22.26544,52,"MMP"
"BMMMMP",110.726,23.25828,52,"MMM"
"BPMPPM",124.37501,18.65115,52,"MPP"
"BMPPPM",124.55822,17.43791,52,"PPP"
"APPMMP",129.53919,14.47665,52,"PMM"
"APMPMP",123.62517,17.80319,52,"MPM"
"APMPPM",121.93202,20.89166,52,"MPP"
"BMMPPP",125.54407,19.3783,52,"MPP"
"AMPMPP",119.21673,22.16437,52,"PMP"
"BPPMPM",131.59947,15.99076,52,"PMP"
"BPPPMP",121.74267,22.12806,52,"PPM"
"AMPPMM",128.19607,16.95381,52,"PPM"
"BMMMMM",123.28379,18.24054,52,"MMM"
"APMMMP",118.40467,19.33904,52,"MMM"
"BPMPMP",119.08381,18.77538,52,"MPM"
"BMMMPP",126.13919,16.36171,52,"MMP"
"BPPPPM",119.68365,20.87148,52,"PPP"
"BPPPMM",121.26081,18.81939,52,"PPM"
"AMPMPM",120.75477,18.04017,52,"PMP"
"APMPMP",125.65167,15.71938,52,"MPM"
"AMMMMP",130.92688,15.43476,52,"MMM"
"APPMPM",136.68471,19.99622,52,"PMP"
"BMPMPP",131.85047,19.71576,52,"PMP"
"BPPPPM",126.99134,17.82805,52,"PPP"
"BPMPMM",124.44036,18.71219,52,"MPM"
"BPMMPP",121.74086,20.1818,52,"MMP"
"APMPMM",122.95302,17.72468,52,"MPM"
"AMMPMP",123.01838,15.89426,52,"MPM"
"AMPMPP",125.5522,16.54449,52,"PMP"
"AMPMMM",124.7176,17.42315,52,"PMM"
"AMPMPP",125.92207,16.74896,52,"PMP"
"AMPMMP",122.67479,20.00467,52,"PMM"
"BPPPMP",123.07074,19.54086,52,"PPM"
"BPMMPM",125.21534,19.45937,52,"MMP"
"BMMPMM",122.7037,18.48481,52,"MPM"
"AMMPPM",122.39539,20.74117,52,"MPP"
"APMMPM",102.96025,26.5347,52,"MMP"
"BPPPMP",125.24918,18.15574,52,"PPM"
"BPMPMP",122.92583,18.111,52,"MPM"
"AMPPPM",126.98505,14.84765,52,"PPP"
"APMPPP",117.93917,20.01474,52,"MPP"
"AMMMMP",127.76473,15.09861,52,"MMM"
"AMPMPM",123.36531,19.14856,52,"PMP"
"BPPMMM",131.91476,12.57338,52,"PMM"
"BMPMMM",127.91605,17.2772,52,"PMM"
"BPMPPP",133.32557,22.05367,52,"MPP"
"BMMPPP",128.28353,21.19327,52,"MPP"
"APMMPP",113.89389,26.53415,52,"MMP"
"BPPMMM",129.26213,15.89237,52,"PMM"
"BMMMMP",95.57965,26.16632,52,"MMM"
"AMMMMP",123.01567,19.01169,52,"MMM"
"BMPPPM",121.44892,18.71545,52,"PPP"
"APPPPM",124.88105,16.16226,52,"PPP"
"APPPMM",126.19735,15.80739,52,"PPM"
"IPPPPP",122.99088,17.12415,52,"PrPrPr"
"AMPMPM",128.23169,13.81521,52,"PMP"
"BMMMMM",118.47343,18.58766,52,"MMM"
"BPMPMP",124.79762,17.39951,52,"MPM"
"AMPMPP",122.58511,19.92412,52,"PMP"
"BPPPPM",123.40495,20.33762,52,"PPP"
"APMPMM",125.91324,16.90906,52,"MPM"
"AMMMMP",123.75903,19.15436,52,"MMM"
"APMPMP",123.58313,18.95889,52,"MPM"
"IPPPPP",125.36953,14.99856,52,"PrPrPr"
"BPPMMP",122.88099,16.67363,52,"PMM"
"AMMMPM",130.12438,15.1324,52,"MMP"
"BMMMPM",123.3311,18.30745,52,"MMP"
"BPPPMP",119.89722,20.87439,52,"PPM"
"AMPPPP",130.04036,16.25473,52,"PPP"
"BMMMMM",137.98366,16.55039,52,"MMM"
"AMMPMP",129.58393,20.12129,52,"MPM"
"BMPPMP",124.03425,21.52463,52,"PPM"
"BPPMPM",128.06784,16.56888,52,"PMP"
"AMMPPP",124.64752,18.26827,52,"MPP"
"BMMPMM",121.36385,17.33641,52,"MPM"
"APMMPM",119.54382,19.30968,52,"MMP"
"AMMMMM",124.9815,16.63232,52,"MMM"
"BPPMMM",122.10076,16.78628,52,"PMM"
"BPMMMP",119.48874,19.30774,52,"MMM"
"AMPMMP",121.83292,16.67126,52,"PMM"
"BMPMPM",121.42535,18.33929,52,"PMP"
"AMMMPM",121.84085,19.675,52,"MMP"
"AMPMMM",122.67402,17.04422,52,"PMM"
"BPMPPM",120.91559,19.99197,52,"MPP"
"BPPMMM",125.10376,17.03448,52,"PMM"
"APPPMP",119.64028,20.24323,52,"PPM"
"AMMPMM",124.57616,16.81838,52,"MPM"
"BPPPPM",124.99234,15.88005,52,"PPP"
"BPPMMP",130.18519,14.76333,52,"PMM"
"AMMMMP",129.43137,15.62862,52,"MMM"
"APPMPP",126.16927,17.97581,52,"PMP"
"APMMMP",123.61849,19.85108,52,"MMM"
"BPPMMP",124.84627,18.7504,52,"PMM"
"BMPPPM",133.0868,15.76685,52,"PPP"
"BMPPPP",131.2067,19.45365,52,"PPP"
"BPPPMM",127.26139,20.17575,52,"PPM"
"BMMMPM",125.04527,20.55054,52,"MMP"
"APMPPP",121.09946,20.40391,52,"MPP"
"APPMMP",122.81431,18.92698,52,"PMM"
"AMPMPM",131.54094,14.01878,52,"PMP"
"APMPMM",119.2842,17.88192,52,"MPM"
"BMMMMP",129.06983,14.70598,52,"MMM"
"BMPMPM",118.60558,19.37794,52,"PMP"
"BPMPMP",124.11922,15.18095,52,"MPM"
"BPMPMP",118.854,19.28338,52,"MPM"
"BMPMMM",126.30277,16.56242,52,"PMM"
"APPPPM",130.26389,15.46831,52,"PPP"
"AMMPPP",120.60833,20.08857,52,"MPP"
"AMMMMP",124.14146,19.58092,52,"MMM"
"APPMPM",123.42664,20.2052,52,"PMP"
"IPPPPP",123.8566,15.7515,52,"PrPrPr"
"APMPPP",114.82809,24.42683,52,"MPP"
"IPPPPP",100.54915,26.92765,52,"PrPrPr"
"BMPMMM",132.41906,13.54419,52,"PMM"
"IPPPPP",124.22954,18.7688,52,"PrPrPr"
"APPPPM",128.36489,16.48952,52,"PPP"
"IPPPPP",125.41612,20.06279,52,"PrPrPr"
"BMMMMP",136.19043,15.70993,52,"MMM"
"BPPMPP",129.6399,19.7011,52,"PMP"
"APPMPM",127.47191,19.32868,52,"PMP"
"APMMMM",121.26871,20.23005,52,"MMM"
"IPMMMP",126.03032,18.29309,52,"MMM"
"AMMPMM",124.16068,19.42548,52,"MPM"
"BPPPMP",124.17322,16.81264,52,"PPM"
"IPPPPP",121.649,18.86033,52,"PrPrPr"
"APMPPM",123.81611,16.83194,52,"MPP"
"IPPPPP",119.52362,19.60662,52,"PrPrPr"
"APPPPM",126.85607,14.45531,52,"PPP"
"IPPPPP",115.05461,20.97007,52,"PrPrPr"
"BMPMPM",121.04985,20.35876,52,"PMP"
"APPMPP",125.26779,17.83281,52,"PMP"
"BPMMMP",123.59988,19.8662,52,"MMM"
"BMPPMP",120.39823,23.38843,52,"PPM"
"AMMPMP",128.25718,16.16167,52,"MPM"
"APMPMM",129.55245,16.84235,52,"MPM"
"IPPPPP",125.40409,19.48222,52,"PrPrPr"
"AMPMPP",100.33322,28.60193,52,"PMP"
"AMMMPM",123.23638,22.32428,52,"MMP"
"BPPPMM",127.01376,19.3426,52,"PPM"
"AMPMMM",127.54525,18.60768,52,"PMM"
"APMPMM",124.44256,19.01959,52,"MPM"
"BPMPMP",136.35655,15.54879,52,"MPM"
"BPMMPM",116.83344,23.51359,52,"MMP"
"BPPPMM",122.69575,21.42887,52,"PPM"
"APPPMP",125.97146,18.01243,52,"PPM"
"APMMPP",127.97342,16.41564,52,"MMP"
"BMPMMP",127.09537,15.55031,52,"PMM"
"AMPMMM",122.7878,17.16053,52,"PMM"
"AMMPPM",116.68177,20.09932,52,"MPP"
"BMMPPP",117.48087,18.15434,52,"MPP"
"AMMMPM",124.39804,17.37204,52,"MMP"
"APPMMP",123.84457,17.07256,52,"PMM"
"BPPMMP",124.71097,16.10959,52,"PMM"
"BPPMMP",128.8053,15.75282,52,"PMM"
"BPMPPM",118.1434,21.57094,52,"MPP"
"BMMPPM",120.39053,20.22899,52,"MPP"
"AMPPMP",119.07349,21.66921,52,"PPM"
"AMMPPM",100.56707,27.28111,52,"MPP"
"BMMPMP",115.39851,21.57506,52,"MPM"
"APMPMP",126.44419,16.85807,52,"MPM"
"AMMMMP",126.24256,18.25837,52,"MMM"
"BPPMPM",122.70821,20.63323,52,"PMP"
"APPMPM",120.40977,22.26354,52,"PMP"
"AMPMPP",121.47497,21.16153,52,"PMP"
"BPPPPM",124.37021,18.49374,52,"PPP"
"BMMPMM",133.70293,15.90742,52,"MPM"
"IPPPPP",130.70604,16.40365,52,"PrPrPr"
"IPPPPP",122.37701,19.20204,52,"PrPrPr"
"BPMMPM",120.71308,20.06176,52,"MMP"
"IMPPPM",121.83711,19.35571,52,"PPP"
"AMMMMM",121.28521,20.19505,52,"MMM"
"BPPPMP",121.39885,18.90913,52,"PPM"
"AMMPMM",124.43823,16.47348,52,"MPM"
"APMPPP",124.96102,17.96524,52,"MPP"
"BMMPPM",121.60858,19.44689,52,"MPP"
"AMMMMP",128.46161,14.51225,52,"MMM"
"BPPMPP",123.63431,17.6336,52,"PMP"
"APMPPP",113.99838,22.46553,52,"MPP"
"APMMMM",127.99265,15.67521,52,"MMM"
"BMPMPM",129.17177,15.0028,52,"PMP"
"AMPPPP",126.35833,17.07786,52,"PPP"
"BPPPMM",125.59498,17.63405,52,"PPM"
"BMMPMM",123.00766,17.93275,52,"MPM"
"BMPPMM",123.45192,19.12346,52,"PPM"
"BPPPPM",125.69435,16.7792,52,"PPP"
"IPPPPP",121.61874,20.01298,52,"PrPrPr"
"AMPMPP",121.30087,19.85915,52,"PMP"
"APMMMM",129.69444,14.60855,52,"MMM"
"APMMMP",128.11678,16.70466,52,"MMM"
"AMMMPP",130.95574,19.94761,52,"MMP"
"BMPPMM",125.57986,17.90601,52,"PPM"
"BMPMMP",123.27918,16.67858,52,"PMM"
"APMMMM",125.83524,15.00481,52,"MMM"
"APPPPM",123.91548,15.5873,52,"PPP"
"APMMPP",123.99515,17.17089,52,"MMP"
"BPMPMP",123.46132,15.90399,52,"MPM"
"BMPPPP",117.25958,22.09888,52,"PPP"
"AMMMPM",116.09164,24.03646,52,"MMP"
"AMMMPM",116.12299,24.56605,52,"MMP"
"BMPPPM",121.55112,18.26499,52,"PPP"
"BPPPMM",122.85471,17.55964,52,"PPM"
"BMMPPP",118.37119,21.47125,52,"MPP"
"AMPMMP",128.66665,14.25513,52,"PMM"
"APPMMM",119.61495,19.70446,52,"PMM"
"BPMPPP",122.15173,17.88184,52,"MPP"
"APMMMP",124.41905,16.8213,52,"MMM"
"BPMMMP",128.12817,14.50121,52,"MMM"
"APMMPM",114.254,23.73126,52,"MMP"
"BPPMPM",128.70343,14.27869,52,"PMP"
"BMMMPM",124.86108,16.94418,52,"MMP"
"AMMPPP",117.37838,22.37712,52,"MPP"
"BPPPMP",123.12473,16.76596,52,"PPM"
"AMPPMM",126.79728,14.45222,52,"PPM"
"AMPPMP",132.01256,16.39522,52,"PPM"
"APMMPM",119.24384,17.52084,52,"MMP"
"AMPPMM",113.20607,16.89472,52,"PPM"
"BPMPMP",122.08502,16.02262,52,"MPM"
"APMMPP",123.81752,16.25829,52,"MMP"
"BMPPMP",121.33712,16.90932,52,"PPM"
"BMPMMP",117.79589,18.94035,52,"PMM"
"BPMPMM",122.72434,15.79319,52,"MPM"
"BPMPPM",120.7948,21.47352,52,"MPP"
"BMMMPM",118.81323,21.6818,52,"MMP"
"BMPMPM",117.9248,21.51963,52,"PMP"
"APPPMP",118.63607,15.66521,52,"PPM"
"BPPPPM",120.37361,16.26974,52,"PPP"
"BPPMPP",119.11781,18.09688,52,"PMP"
"APMPMP",122.7526,15.52232,52,"MPM"
"IPPPPP",122.09477,16.16904,52,"PrPrPr"
"AMMMMP",122.7124,14.93283,52,"MMM"
"AMMPMM",122.62323,15.84806,52,"MPM"
"BMPMPP",111.35383,25.37416,52,"PMP"
"APMMMM",121.74296,15.4256,52,"MMM"
"AMPPMM",122.62276,15.75156,52,"PPM"
"BMPMMP",122.0711,16.78895,52,"PMM"
"APMMMM",122.11714,16.71911,52,"MMM"
"IPPPPP",121.79729,16.6859,52,"PrPrPr"
"BPMPPP",129.05418,17.20883,52,"MPP"
"APPMPM",125.48127,12.36246,52,"PMP"
"BPPMMP",127.77158,13.58468,52,"PMM"
"BMMMPP",116.63604,21.81008,52,"MMP"
"AMMPPM",118.69407,18.60528,52,"MPP"
"APMPMP",119.86734,16.41398,52,"MPM"
"BMMMMM",122.92119,15.89506,52,"MMM"
"BMPPMM",118.24195,16.38993,52,"PPM"
"IPPPPP",122.45343,15.42896,52,"PrPrPr"
"AMPMMM",114.35011,20.58152,52,"PMM"
"AMMMMM",113.64863,21.16783,52,"MMM"
"BPMMPP",120.332,18.83269,52,"MMP"
"BMMPPP",120.99507,18.49028,52,"MPP"
"BPPMMM",116.81958,20.84301,52,"PMM"
"AMPMPM",120.14999,13.51715,52,"PMP"
"AMMPPP",119.04138,19.33936,52,"MPP"
"BPPMMM",106.20716,24.82096,52,"PMM"
"BPMMPM",121.21951,16.77908,52,"MMP"
"BPPMPM",126.58699,14.44865,52,"PMP"
"AMPPMP",120.95397,16.75898,52,"PPM"
"BMMPPP",121.49303,17.71287,52,"MPP"
"BPPMMP",127.76339,14.59083,52,"PMM"
"APMMMP",108.17515,23.61218,52,"MMM"
"AMMPPM",125.41326,16.43463,52,"MPP"
"AMPPMM",127.97592,15.48624,52,"PPM"
"BMMPPM",125.49075,16.51349,52,"MPP"
"BPPPMM",119.47316,16.65868,52,"PPM"
"BMPMMP",120.70827,16.11637,52,"PMM"
"AMMPMP",119.986,17.12507,52,"MPM"
"APPMPP",117.84266,17.0256,52,"PMP"
"BMPMPM",92.41225,21.28524,52,"PMP"
"APMPMM",121.55174,16.82807,52,"MPM"
"APMMPP",114.11038,21.21695,52,"MMP"
"AMMMPP",122.09705,17.24003,52,"MMP"
"AMPPMM",123.55507,17.08215,52,"PPM"
"BPPMPM",127.7713,13.10784,52,"PMP"
"AMMMPP",112.62072,20.94003,52,"MMP"
"APPPMM",120.12637,17.35994,52,"PPM"
"BPPMMM",120.97829,13.62695,52,"PMM"
"BMMPMP",121.34527,15.20779,52,"MPM"
"BPMPPP",118.31835,19.80981,52,"MPP"
"BMPMPP",117.31771,16.51708,52,"PMP"
"BMPMMM",118.58616,17.26785,52,"PMM"
"APMPMM",123.90674,15.40872,52,"MPM"
"BPMPMP",123.61694,17.3763,52,"MPM"
"APMPPM",119.48073,19.91164,52,"MPP"
"AMPMPP",128.16624,15.68872,52,"PMP"
"BMPMMP",123.80728,19.57455,52,"PMM"
"APMPPM",127.81031,17.7288,52,"MPP"
"BMPMPP",125.66977,19.00263,52,"PMP"
"AMMPPM",115.97418,18.31331,52,"MPP"
"BPMPMM",118.31849,17.19413,52,"MPM"
"AMPMMP",115.69702,19.54924,52,"PMM"
"APMPMM",118.56559,16.59875,52,"MPM"
"BPMPPM",85.95601,25.78387,52,"MPP"
"IPPMPP",84.7771,23.48525,52,"PMP"
"BPPMMP",105.13359,19.65426,52,"PMM"
"AMPMPP",79.26339,24.28526,52,"PMP"
"BPPMPP",118.5632,16.40335,52,"PMP"
"BPPPMP",118.66447,16.66286,52,"PPM"
"AMMMMM",120.91506,14.51367,52,"MMM"
"BMMPMM",115.93397,16.8291,52,"MPM"
"APMPPM",118.04595,15.64819,52,"MPP"
"APMMPM",116.29902,18.22834,52,"MMP"
"BMPPMP",116.14134,15.99917,52,"PPM"
"BPMPMP",116.55058,16.45898,52,"MPM"
"BPMMMM",117.89904,19.50189,52,"MMM"
"APMPPP",117.62732,19.82407,52,"MPP"
"IPPPPP",119.71537,20.22666,52,"PrPrPr"
"AMPMPM",119.18005,21.12822,52,"PMP"
"AMMMMM",85.4415,26.08873,52,"MMM"
"BMPMMM",112.89088,20.55319,52,"PMM"
"AMPPPP",130.22486,15.20525,52,"PPP"
"BMPPMP",123.97997,20.48918,52,"PPM"
"BPPMPM",121.19546,19.18576,52,"PMP"
"APMMMM",118.30581,18.75585,52,"MMM"
"APMPMP",118.84766,16.93371,52,"MPM"
"AMMPPM",117.78623,18.65736,52,"MPP"
"BMMPMM",118.35926,17.60595,52,"MPM"
"BPPMPP",83.48048,24.51288,52,"PMP"
"AMPMPM",123.39462,14.65927,52,"PMP"
"BPMMPM",78.47402,24.11247,52,"MMP"
"AMPMMP",124.40711,12.42267,52,"PMM"
"AMMPPP",114.68508,18.52626,52,"MPP"
"APMPPM",119.45529,16.68676,52,"MPP"
"BMPPMP",117.44874,17.00198,52,"PPM"
"BMMMMM",97.1248,20.78883,52,"MMM"
"APPMMM",119.19993,17.22971,52,"PMM"
"IPPPPP",118.70122,17.78437,52,"PrPrPr"
"BPMMMM",126.25828,13.07415,52,"MMM"
"APPPMP",120.96358,16.38517,52,"PPM"
"APMPPM",112.88713,22.97077,52,"MPP"
"BMPPMP",118.45123,20.33823,52,"PPM"
"BMPPMP",118.5357,20.86734,52,"PPM"
"AMMMPM",120.17453,19.20976,52,"MMP"
"AMPMPP",125.77682,19.34293,52,"PMP"
"BPMMPM",133.17793,18.48572,52,"MMP"
"AMMPPP",124.21487,24.16886,52,"MPP"
"APPPPM",125.12976,17.73846,52,"PPP"
"APPPMM",115.37473,20.20417,52,"PPM"
"APMPMP",122.74545,16.50494,52,"MPM"
"BMMMMP",98.34867,25.87095,52,"MMM"
"BMPMPP",123.62904,17.13439,52,"PMP"
"BPMMPM",124.57469,15.95908,52,"MMP"
"BMMMMM",124.59992,15.96688,52,"MMM"
"APMMMM",125.21373,15.7827,52,"MMM"
"BPPMMM",123.82247,16.98952,52,"PMM"
"AMMPPM",113.19306,22.35012,52,"MPP"
"BMMPMP",119.88199,16.47746,52,"MPM"
"BMPMPP",118.33337,20.28986,52,"PMP"
"AMMPPP",120.52579,18.56222,52,"MPP"
"BPPPMP",117.60484,20.26241,52,"PPM"
"APPMPM",119.40498,19.71887,52,"PMP"
"BPPPMP",120.91186,17.16211,52,"PPM"
"BMPPMP",119.99874,17.74184,52,"PPM"
"AMPPMP",123.37772,16.12621,52,"PPM"
"BPMPPM",123.68515,19.03002,52,"MPP"
"AMMMPM",117.21082,23.49975,52,"MMP"
"APPMPP",123.17388,17.91791,52,"PMP"
"BPMMPM",121.70589,20.06065,52,"MMP"
"AMMMMM",133.09632,16.34196,52,"MMM"
"APPMPM",130.6512,19.56753,52,"PMP"
"APPPPM",127.30014,17.39343,52,"PPP"
"BMMMPP",125.20377,18.50507,52,"MMP"
"BMMMMP",127.10972,15.57581,52,"MMM"
"APMPMP",122.77024,18.46911,52,"MPM"
"APMPPM",123.00057,17.56027,52,"MPP"
"BMPPMM",117.21805,21.33021,52,"PPM"
"BMPMMP",120.29669,19.61442,52,"PMM"
"AMPMMM",122.18312,19.44172,52,"PMM"
"BMPPMP",116.51891,21.21452,52,"PPM"
"BPMMPP",119.90568,20.34043,52,"MMP"
"AMMMPM",120.17305,18.74525,52,"MMP"
"BPPPMM",120.56896,18.78704,52,"PPM"
"IPPPPP",124.98044,17.28822,52,"PrPrPr"
"AMMPPP",126.43057,17.58566,52,"MPP"
"APMMMM",125.16582,19.1363,52,"MMM"
"BPMMPM",118.27936,22.43929,52,"MMP"
"BPPMPP",125.93444,17.28632,52,"PMP"
"AMPPMP",123.17247,18.75558,52,"PPM"
"APPPMP",126.01691,17.10483,52,"PPM"
"BPPMMP",126.15871,19.07497,52,"PMM"
"APMPPP",121.49778,20.34814,52,"MPP"
"AMMPPM",122.51976,21.75174,52,"MPP"
"BMPPPM",132.07938,18.02544,52,"PPP"
"BMPPMP",132.17184,16.80981,52,"PPM"
"APPMPM",117.96755,23.63522,52,"PMP"
"AMMMPM",113.52476,22.32331,52,"MMP"
"BMMMMP",98.82114,24.03112,52,"MMM"
"BPMPPM",123.58022,19.61582,52,"MPP"
"BMPPPM",123.27183,18.49553,52,"PPP"
"APPMMP",128.91775,15.39677,52,"PMM"
"APMPMP",121.8234,18.85063,52,"MPM"
"APMPPM",121.36959,20.80359,52,"MPP"
"BMMPPP",122.69016,20.41329,52,"MPP"
"AMPMPP",113.89406,24.61281,52,"PMP"
"BPPMPM",130.31442,13.71355,52,"PMP"
"BPPPMP",120.94777,20.21177,52,"PPM"
"AMPPMM",126.20337,15.83612,52,"PPM"
"BMMMMM",123.35902,20.77718,52,"MMM"
"APMMMP",117.84862,20.39178,52,"MMM"
"BPMPMP",119.38137,20.70172,52,"MPM"
"BMMMPP",124.79924,18.1394,52,"MMP"
"BPPPPM",118.22046,22.29298,52,"PPP"
"BPPPMM",120.46073,20.50551,52,"PPM"
"AMPMPM",120.31285,19.13409,52,"PMP"
"APMPMP",125.29533,16.51761,52,"MPM"
"AMMMMP",129.92133,16.03015,52,"MMM"
"APPMPM",135.68619,20.53813,52,"PMP"
"BMPMPP",132.38286,18.67455,52,"PMP"
"BPPPPM",126.24565,17.86228,52,"PPP"
"BPMPMM",124.16595,17.66943,52,"MPM"
"BPMMPP",118.91742,21.11531,52,"MMP"
"APMPMM",121.3456,18.99415,52,"MPM"
"AMMPMP",122.49269,17.67111,52,"MPM"
"AMPMPP",124.83941,17.95365,52,"PMP"
"AMPMMM",125.36248,18.47361,52,"PMM"
"AMPMPP",126.69036,17.30442,52,"PMP"
"AMPMMP",123.6179,19.38017,52,"PMM"
"BPPPMP",124.27423,17.73615,52,"PPM"
"BPMMPM",124.88119,18.61927,52,"MMP"
"BMMPMM",121.62449,18.655,52,"MPM"
"AMMPPM",122.06487,21.79457,52,"MPP"
"APMMPM",99.67979,26.8483,52,"MMP"
"BPPPMP",125.18398,19.69505,52,"PPM"
"BPMPMP",122.01613,18.59642,52,"MPM"
"AMPPPM",126.88839,15.66674,52,"PPP"
"APMPPP",119.90493,21.1548,52,"MPP"
"AMMMMP",127.27653,15.40459,52,"MMM"
"AMPMPM",122.0648,20.05934,52,"PMP"
"BPPMMM",130.53188,13.90889,52,"PMM"
"BMPMMM",126.90797,18.04489,52,"PMM"
"BPMPPP",131.48604,24.06092,52,"MPP"
"BMMPPP",129.90731,21.17381,52,"MPP"
"APMMPP",111.80109,27.17119,52,"MMP"
"BPPMMM",130.63555,15.5353,52,"PMM"
"BMMMMP",73.60193,28.36668,52,"MMM"
"AMMMMP",122.44118,19.70335,52,"MMM"
"BMPPPM",118.60281,21.3922,52,"PPP"
"APPPPM",125.38775,17.63623,52,"PPP"
"APPPMM",126.74606,15.71419,52,"PPM"
"IPPPPP",124.11662,18.10318,52,"PrPrPr"
"AMPMPM",129.68363,16.58179,52,"PMP"
"BMMMMM",120.64117,17.91387,52,"MMM"
"BPMPMP",123.51701,18.18888,52,"MPM"
"AMPMPP",122.53648,20.04978,52,"PMP"
"BPPPPM",123.22841,20.5472,52,"PPP"
"APMPMM",125.97952,17.72736,52,"MPM"
"AMMMMP",123.50037,19.0094,52,"MMM"
"APMPMP",125.31696,16.51609,52,"MPM"
"IPPPPP",125.99127,16.72203,52,"PrPrPr"
"BPPMMP",122.17856,19.52626,52,"PMM"
"AMMMPM",128.75558,15.19059,52,"MMP"
"BMMMPM",117.87995,19.76791,52,"MMP"
"BPPPMP",120.24489,20.87158,52,"PPM"
"AMPPPP",129.33088,16.02687,52,"PPP"
"BMMMMM",138.50155,17.33385,52,"MMM"
"AMMPMP",127.73821,18.71905,52,"MPM"
"BMPPMP",122.07904,21.30231,52,"PPM"
"BPPMPM",127.05716,17.99688,52,"PMP"
"AMMPPP",124.00787,18.00041,52,"MPP"
"BMMPMM",120.12349,18.76308,52,"MPM"
"APMMPM",116.94157,21.73877,52,"MMP"
"AMMMMM",125.84034,17.44537,52,"MMM"
"BPPMMM",122.69149,18.15729,52,"PMM"
"BPMMMP",121.89662,19.21206,52,"MMM"
"AMPMMP",121.50487,18.85402,52,"PMM"
"BMPMPM",116.64358,22.74207,52,"PMP"
"AMMMPM",122.64213,19.896,52,"MMP"
"AMPMMM",122.81679,18.11636,52,"PMM"
"BPMPPM",121.88943,20.26656,52,"MPP"
"BPPMMM",124.59589,17.70847,52,"PMM"
"APPPMP",119.4224,20.07517,52,"PPM"
"AMMPMM",124.54679,16.83402,52,"MPM"
"BPPPPM",124.74595,18.7879,52,"PPP"
"BPPMMP",128.54463,15.25956,52,"PMM"
"AMMMMP",127.2524,16.50707,52,"MMM"
"APPMPP",126.42194,16.99308,52,"PMP"
"APMMMP",124.04605,19.50262,52,"MMM"
"BPPMMP",125.92009,19.19327,52,"PMM"
"BMPPPM",134.04806,16.43988,52,"PPP"
"BMPPPP",130.73323,19.80261,52,"PPP"
"BPPPMM",125.71736,20.51928,52,"PPM"
"BMMMPM",123.61756,20.83989,52,"MMP"
"APMPPP",119.62143,21.39032,52,"MPP"
"APPMMP",121.76576,20.07907,52,"PMM"
"AMPMPM",131.28326,15.68538,52,"PMP"
"APMPMM",120.68489,19.17287,52,"MPM"
"BMMMMP",130.17912,17.03064,52,"MMM"
"BMPMPM",117.31108,21.98961,52,"PMP"
"BPMPMP",124.13231,15.7459,52,"MPM"
"BPMPMP",120.99349,19.78536,52,"MPM"
"BMPMMM",125.79685,16.73645,52,"PMM"
"APPPPM",128.82934,16.20228,52,"PPP"
"AMMPPP",120.82082,19.76526,52,"MPP"
"AMMMMP",124.00688,20.10783,52,"MMM"
"APPMPM",146.14982,17.69014,52,"PMP"
"IPPPPP",124.34558,17.02914,52,"PrPrPr"
"APMPPP",115.39686,24.7511,52,"MPP"
"IPPPPP",93.70395,29.06087,52,"PrPrPr"
"BMPMMM",129.57729,14.4833,52,"PMM"
"IPPPPP",124.33555,19.00808,52,"PrPrPr"
"APPPPM",126.52091,17.75258,52,"PPP"
"IPPPPP",122.67016,20.93972,52,"PrPrPr"
"BMMMMP",136.21315,16.36963,52,"MMM"
