"Gene","K","l","Day","LeuLysMet"
"BPPPMP",118.19295,16.38628,52,"PPM"
"APPMPM",116.06819,19.20495,52,"PMP"
"BPPPMP",118.27531,16.3676,52,"PPM"
"BMPPMP",117.88564,18.02329,52,"PPM"
"AMPPMP",122.78072,16.68878,52,"PPM"
"BPMPPM",118.55572,18.75359,52,"MPP"
"AMMMPM",119.46467,16.87782,52,"MMP"
"APPMPP",123.06023,14.83582,52,"PMP"
"BPMMPM",122.85816,16.40396,52,"MMP"
"AMMMMM",130.83709,14.6641,52,"MMM"
"APPMPM",127.95867,15.70878,52,"PMP"
"APPPPM",122.54421,16.25798,52,"PPP"
"BMMMPP",123.60469,16.10581,52,"MMP"
"BMMMMP",121.34001,17.22041,52,"MMM"
"APMPMP",121.8758,16.7801,52,"MPM"
"APMPPM",123.64051,18.03299,52,"MPP"
"BMPPMM",114.07016,23.76106,52,"PPM"
"BMPMMP",126.48797,16.33719,52,"PMM"
"AMPMMM",121.41839,19.16676,52,"PMM"
"BMPPMP",118.37869,19.45084,52,"PPM"
"BPMMPP",122.07393,18.255,52,"MMP"
"AMMMPM",124.81445,15.56863,52,"MMP"
"BPPPMM",120.13417,17.65354,52,"PPM"
"IPPPPP",122.32759,16.77638,52,"PrPrPr"
"AMMPPP",123.92466,15.70336,52,"MPP"
"APMMMM",122.64959,17.15576,52,"MMM"
"BPMMPM",122.99633,15.86406,52,"MMP"
"BPPMPP",124.5081,16.89749,52,"PMP"
"AMPPMP",123.15478,15.12282,52,"PPM"
"APPPMP",119.75352,17.47042,52,"PPM"
"BPPMMP",123.2596,16.42888,52,"PMM"
"APMPPP",118.2221,18.69852,52,"MPP"
"AMMPPM",121.71116,17.60216,52,"MPP"
"BMPPPM",131.05223,15.84391,52,"PPP"
"BMPPMP",127.5159,15.57652,52,"PPM"
"APPMPM",120.01229,19.23746,52,"PMP"
"AMMMPM",126.37509,15.47135,52,"MMP"
"BMMMMP",123.93722,17.47932,52,"MMM"
"BPMPPM",116.93645,20.951,52,"MPP"
"BMPPPM",123.5923,18.6225,52,"PPP"
"APPMMP",120.07513,20.79623,52,"PMM"
"APMPMP",122.47144,16.71818,52,"MPM"
"APMPPM",123.33965,16.36817,52,"MPP"
"BMMPPP",123.72126,16.10758,52,"MPP"
"AMPMPP",116.91951,19.36855,52,"PMP"
"BPPMPM",123.65881,15.88546,52,"PMP"
"BPPPMP",117.21792,19.19852,52,"PPM"
"AMPPMM",123.93312,14.98985,52,"PPM"
"BMMMMM",115.36159,19.20766,52,"MMM"
"APMMMP",116.49425,19.54171,52,"MMM"
"BPMPMP",121.76463,16.78706,52,"MPM"
"BMMMPP",121.30196,17.43756,52,"MMP"
"BPPPPM",124.45173,15.91043,52,"PPP"
"BPPPMM",123.26239,16.02,52,"PPM"
"AMPMPM",114.94031,20.61272,52,"PMP"
"APMPMP",124.02957,15.02379,52,"MPM"
"AMMMMP",129.33114,14.52095,52,"MMM"
"APPMPM",134.76619,14.17611,52,"PMP"
"BMPMPP",129.35733,15.52977,52,"PMP"
"BPPPPM",121.59749,18.59691,52,"PPP"
"BPMPMM",121.43517,17.56202,52,"MPM"
"BPMMPP",121.66532,18.27073,52,"MMP"
"APMPMM",121.0445,16.95877,52,"MPM"
"AMMPMP",119.75485,17.56818,52,"MPM"
"AMPMPP",123.4242,16.88365,52,"PMP"
"AMPMMM",119.72596,17.1949,52,"PMM"
"AMPMPP",123.08107,16.72866,52,"PMP"
"AMPMMP",123.09317,16.98586,52,"PMM"
"BPPPMP",118.26143,18.44989,52,"PPM"
"BPMMPM",122.85764,16.77902,52,"MMP"
"BMMPMM",115.93525,18.05345,52,"MPM"
"AMMPPM",118.81115,18.37466,52,"MPP"
"APMMPM",122.50368,15.67756,52,"MMP"
"BPPPMP",116.28179,19.14688,52,"PPM"
"BPMPMP",116.6531,19.88372,52,"MPM"
"AMPPPM",123.33493,15.64504,52,"PPP"
"APMPPP",121.03862,17.26825,52,"MPP"
"AMMMMP",120.65234,18.62179,52,"MMM"
"AMPMPM",124.74763,16.54392,52,"PMP"
"BPPMMM",123.67893,16.19338,52,"PMM"
"BMPMMM",128.76758,14.58495,52,"PMM"
"BPMPPP",131.31308,19.10967,52,"MPP"
"BMMPPP",128.03932,19.07802,52,"MPP"
"APMMPP",124.14133,18.43971,52,"MMP"
"BPPMMM",125.2738,15.74422,52,"PMM"
"BMMMMP",122.3498,17.42337,52,"MMM"
"AMMMMP",118.39182,18.58823,52,"MMM"
"BMPPPM",121.41216,17.55474,52,"PPP"
"APPPPM",125.72494,14.9049,52,"PPP"
"APPPMM",122.44126,16.67536,52,"PPM"
"IPPPPP",122.02502,16.36701,52,"PrPrPr"
"AMPMPM",125.97783,14.35605,52,"PMP"
"BMMMMM",123.73685,16.5236,52,"MMM"
"BPMPMP",123.41106,14.57039,52,"MPM"
"AMPMPP",118.825,17.43156,52,"PMP"
"BPPPPM",117.89779,17.69861,52,"PPP"
"APMPMM",120.42643,15.20257,52,"MPM"
"AMMMMP",122.00309,16.99554,52,"MMM"
"APMPMP",124.37558,15.40899,52,"MPM"
"IPPPPP",125.26192,15.75487,52,"PrPrPr"
"BPPMMP",122.45274,17.63538,52,"PMM"
"AMMMPM",125.02894,15.41324,52,"MMP"
"BMMMPM",122.47443,16.19858,52,"MMP"
"BPPPMP",123.17957,16.73445,52,"PPM"
"AMPPPP",123.16813,18.17582,52,"PPP"
"BMMMMM",135.15387,14.53545,52,"MMM"
"AMMPMP",124.15943,20.3265,52,"MPM"
"BMPPMP",121.53064,19.10351,52,"PPM"
"BPPMPM",123.0731,17.52008,52,"PMP"
"AMMPPP",117.86977,17.9158,52,"MPP"
"BMMPMM",117.52027,17.05898,52,"MPM"
"APMMPM",125.04398,15.20788,52,"MMP"
"AMMMMM",121.15533,16.33679,52,"MMM"
"BPPMMM",121.50215,17.52191,52,"PMM"
"BPMMMP",123.41433,16.45418,52,"MMM"
"AMPMMP",123.50962,15.79788,52,"PMM"
"BMPMPM",114.0068,21.24477,52,"PMP"
"AMMMPM",116.0986,19.32858,52,"MMP"
"AMPMMM",121.96273,16.39633,52,"PMM"
"BPMPPM",119.79418,17.57929,52,"MPP"
"BPPMMM",121.4828,17.09586,52,"PMM"
"APPPMP",116.85289,20.27205,52,"PPM"
"AMMPMM",122.36001,16.79002,52,"MPM"
"BPPPPM",121.43844,16.90551,52,"PPP"
"BPPMMP",126.40202,15.21702,52,"PMM"
"AMMMMP",126.47792,15.26,52,"MMM"
"APPMPP",125.70459,14.92118,52,"PMP"
"APMMMP",125.51724,15.28297,52,"MMM"
"BPPMMP",126.45821,16.91778,52,"PMM"
"BMPPPM",133.05736,15.83537,52,"PPP"
"BMPPPP",129.12902,17.01885,52,"PPP"
"BPPPMM",126.20336,16.33359,52,"PPM"
"BMMMPM",122.88233,16.46741,52,"MMP"
"APMPPP",122.13649,17.6438,52,"MPP"
"APPMMP",122.8598,16.31592,52,"PMM"
"AMPMPM",114.49166,20.57431,52,"PMP"
"APMPMM",123.23555,15.28639,52,"MPM"
"BMMMMP",123.77339,16.30182,52,"MMM"
"BMPMPM",122.23396,17.8907,52,"PMP"
"BPMPMP",120.12651,16.90909,52,"MPM"
"BPMPMP",118.71194,17.27951,52,"MPM"
"BMPMMM",123.74363,16.43978,52,"PMM"
"APPPPM",124.43608,16.30089,52,"PPP"
"AMMPPP",123.93966,17.05925,52,"MPP"
"AMMMMP",123.22332,17.61158,52,"MMM"
"APPMPM",122.35571,18.00779,52,"PMP"
"IPPPPP",121.64515,17.42276,52,"PrPrPr"
"APMPPP",124.01249,17.46622,52,"MPP"
"IPPPPP",116.89625,20.78366,52,"PrPrPr"
"BMPMMM",126.49928,15.66615,52,"PMM"
"IPPPPP",124.53465,17.43201,52,"PrPrPr"
"APPPPM",123.76261,17.32855,52,"PPP"
"IPPPPP",122.68816,19.00586,52,"PrPrPr"
"BMMMMP",134.01763,15.51829,52,"MMM"
"BPPMPP",128.6664,15.56292,52,"PMP"
"APPMPM",124.67241,17.23888,52,"PMP"
"APMMMM",130.35571,13.38657,52,"MMM"
"IPMMMP",116.60161,19.70226,52,"MMM"
"AMMPMM",123.10966,16.82815,52,"MPM"
"BPPPMP",121.89942,16.25974,52,"PPM"
"IPPPPP",121.95649,17.74178,52,"PrPrPr"
"APMPPM",123.78394,17.50587,52,"MPP"
"IPPPPP",118.41383,19.8192,52,"PrPrPr"
"APPPPM",125.03102,16.75617,52,"PPP"
"IPPPPP",122.10983,18.30634,52,"PrPrPr"
"BMPMPM",132.1133,16.14124,52,"PMP"
"APPMPP",124.21869,15.5571,52,"PMP"
"BPMMMP",122.86557,17.6306,52,"MMM"
"BMPPMP",120.51723,18.54637,52,"PPM"
"AMMPMP",124.05388,15.65776,52,"MPM"
"APMPMM",127.12281,15.27785,52,"MPM"
"IPPPPP",121.80079,18.46893,52,"PrPrPr"
"AMPMPP",118.67107,19.85412,52,"PMP"
"AMMMPM",124.84579,17.29845,52,"MMP"
"BPPPMM",121.56855,18.9098,52,"PPM"
"AMPMMM",125.07974,16.9786,52,"PMM"
"APMPMM",125.61563,16.31075,52,"MPM"
"BPMPMP",133.42574,15.09667,52,"MPM"
"BPMMPM",128.79783,14.38828,52,"MMP"
"BPPPMM",114.02601,21.92296,52,"PPM"
"APPPMP",123.48517,15.45914,52,"PPM"
"APMMPP",125.67588,14.78542,52,"MMP"
"BMPMMP",120.00042,17.66599,52,"PMM"
"AMPMMM",122.15661,17.31917,52,"PMM"
"AMMPPM",121.46997,17.39615,52,"MPP"
"BMMPPP",122.86925,16.41112,52,"MPP"
"AMMMPM",117.88853,19.70033,52,"MMP"
"APPMMP",124.27524,16.70425,52,"PMM"
"BPPMMP",124.16259,16.79429,52,"PMM"
"BPPMMP",123.68315,16.23855,52,"PMM"
"BPMPPM",118.48564,18.64314,52,"MPP"
"BMMPPM",120.89395,16.92134,52,"MPP"
"AMPPMP",122.37803,16.41134,52,"PPM"
"AMMPPM",117.54684,19.03047,52,"MPP"
"BMMPMP",120.3207,17.53248,52,"MPM"
"APMPMP",124.37948,15.26049,52,"MPM"
"AMMMMP",122.84539,17.51613,52,"MMM"
"BPPMPM",122.93546,17.3867,52,"PMP"
"APPMPM",120.51832,18.65493,52,"PMP"
"AMPMPP",122.28543,18.28222,52,"PMP"
"BPPPPM",122.86919,18.33946,52,"PPP"
"BMMPMM",129.67803,15.98992,52,"MPM"
"IPPPPP",126.93055,14.91351,52,"PrPrPr"
"IPPPPP",118.21543,18.45504,52,"PrPrPr"
"BPMMPM",121.44112,15.93614,52,"MMP"
"IMPPPM",122.1959,15.7871,52,"PPP"
"AMMMMM",120.99945,15.4992,52,"MMM"
"BPPPMP",113.04551,19.34403,52,"PPM"
"AMMPMM",122.40751,14.84372,52,"MPM"
"APMPPP",118.07046,18.84045,52,"MPP"
"BMMPPM",121.16814,17.12308,52,"MPP"
"AMMMMP",121.79398,17.28829,52,"MMM"
"BPPMPP",119.15287,18.12977,52,"PMP"
"APMPPP",122.45776,16.25725,52,"MPP"
"APMMMM",123.78758,15.35793,52,"MMM"
"BMPMPM",126.44666,13.71825,52,"PMP"
"AMPPPP",121.89158,16.50503,52,"PPP"
"BPPPMM",113.50695,18.98341,52,"PPM"
"BMMPMM",120.39385,16.09099,52,"MPM"
"BMPPMM",120.95565,17.46997,52,"PPM"
"BPPPPM",121.53582,16.75213,52,"PPP"
"IPPPPP",122.31776,17.30064,52,"PrPrPr"
"AMPMPP",120.23708,18.02135,52,"PMP"
"APMMMM",124.92137,15.48817,52,"MMM"
"APMMMP",124.24337,16.55249,52,"MMM"
"AMMMPP",128.78038,17.49033,52,"MMP"
"BMPPMM",122.72737,14.49588,52,"PPM"
"BMPMMP",120.32746,13.66636,52,"PMM"
"APMMMM",121.07081,13.2113,52,"MMM"
"APPPPM",119.90134,14.20596,52,"PPP"
"APMMPP",115.33578,18.3401,52,"MMP"
"BPMPMP",114.1823,16.59718,52,"MPM"
"BMPPPP",119.27521,16.02863,52,"PPP"
"AMMMPM",118.73058,17.53355,52,"MMP"
"AMMMPM",120.45903,17.39666,52,"MMP"
"BMPPPM",120.88838,16.19485,52,"PPP"
"BPPPMM",122.88589,15.86886,52,"PPM"
"BMMPPP",114.22208,21.08291,52,"MPP"
"AMPMMP",122.94724,14.89331,52,"PMM"
"APPMMM",121.31905,15.49647,52,"PMM"
"BPMPPP",119.42242,17.6925,52,"MPP"
"APMMMP",122.25593,14.85219,52,"MMM"
"BPMMMP",123.88242,13.96378,52,"MMM"
"APMMPM",117.96672,18.01523,52,"MMP"
"BPPMPM",125.01253,14.38102,52,"PMP"
"BMMMPM",122.67163,15.14077,52,"MMP"
"AMMPPP",119.02552,18.18882,52,"MPP"
"BPPPMP",120.63718,15.74807,52,"PPM"
"AMPPMM",123.96825,14.51828,52,"PPM"
"AMPPMP",129.83709,13.74619,52,"PPM"
"APMMPM",116.44612,12.81718,52,"MMP"
"AMPPMM",116.77377,15.40988,52,"PPM"
"BPMPMP",118.35445,13.70305,52,"MPM"
"APMMPP",119.79028,13.51356,52,"MMP"
"BMPPMP",119.41143,14.32736,52,"PPM"
"BMPMMP",115.64943,13.93058,52,"PMM"
"BPMPMM",119.1184,15.46915,52,"MPM"
"BPMPPM",118.95429,15.94189,52,"MPP"
"BMMMPM",122.35364,14.46866,52,"MMP"
"BMPMPM",119.69643,15.68501,52,"PMP"
"APPPMP",120.11455,15.1708,52,"PPM"
"BPPPPM",120.49326,14.63443,52,"PPP"
"BPPMPP",118.02439,17.34611,52,"PMP"
"APMPMP",121.76582,14.09567,52,"MPM"
"IPPPPP",119.2708,15.26436,52,"PrPrPr"
"AMMMMP",120.00858,12.88411,52,"MMM"
"AMMPMM",119.98385,14.38863,52,"MPM"
"BMPMPP",118.92139,15.86268,52,"PMP"
"APMMMM",116.2297,16.76847,52,"MMM"
"AMPPMM",120.74352,13.94072,52,"PPM"
"BMPMMP",121.52487,14.12949,52,"PMM"
"APMMMM",118.00104,15.38757,52,"MMM"
"IPPPPP",120.56913,13.34208,52,"PrPrPr"
"BPMPPP",120.3219,14.10878,52,"MPP"
"APPMPM",120.96167,13.64525,52,"PMP"
"BPPMMP",120.32859,13.09761,52,"PMM"
"BMMMPP",122.53794,12.88556,52,"MMP"
"AMMPPM",121.18937,14.95853,52,"MPP"
"APMPMP",117.5181,13.55623,52,"MPM"
"BMMMMM",121.96665,12.66778,52,"MMM"
"BMPPMM",117.79776,13.02754,52,"PPM"
"IPPPPP",121.77023,13.71097,52,"PrPrPr"
"AMPMMM",120.71699,13.29934,52,"PMM"
"AMMMMM",121.61463,12.88116,52,"MMM"
"BPMMPP",119.80683,14.7285,52,"MMP"
"BMMPPP",123.13528,16.25104,52,"MPP"
"BPPMMM",119.42852,16.82283,52,"PMM"
"AMPMPM",110.7182,21.74887,52,"PMP"
"AMMPPP",119.71884,17.40162,52,"MPP"
"BPPMMM",119.31541,13.85079,52,"PMM"
"BPMMPM",116.51886,15.01403,52,"MMP"
"BPPMPM",120.43386,13.53946,52,"PMP"
"AMPPMP",117.83059,13.79171,52,"PPM"
"BMMPPP",114.18516,17.58929,52,"MPP"
"BPPMMP",117.83776,12.96469,52,"PMM"
"APMMMP",116.76014,13.49831,52,"MMM"
"AMMPPM",117.22814,14.92592,52,"MPP"
"AMPPMM",121.44877,13.61202,52,"PPM"
"BMMPPM",121.76367,15.97075,52,"MPP"
"BPPPMM",116.64754,16.45433,52,"PPM"
"BMPMMP",121.62802,12.27442,52,"PMM"
"AMMPMP",116.40428,15.0094,52,"MPM"
"APPMPP",122.83377,13.45502,52,"PMP"
"BMPMPM",111.99521,18.25338,52,"PMP"
"APMPMM",118.50146,14.49076,52,"MPM"
"APMMPP",120.99735,14.98549,52,"MMP"
"AMMMPP",120.28908,14.97802,52,"MMP"
"AMPPMM",117.98069,13.42003,52,"PPM"
"BPPMPM",118.27038,13.87188,52,"PMP"
"AMMMPP",121.16107,12.6513,52,"MMP"
"APPPMM",121.05563,15.03384,52,"PPM"
"BPPMMM",120.93894,14.68508,52,"PMM"
"BMMPMP",114.4883,13.65538,52,"MPM"
"BPMPPP",115.76201,17.15808,52,"MPP"
"BMPMPP",119.98099,13.93128,52,"PMP"
"BMPMMM",114.34601,17.25202,52,"PMM"
"APMPMM",119.64859,15.23945,52,"MPM"
"BPMPMP",116.71081,14.20147,52,"MPM"
"APMPPM",116.09523,17.50476,52,"MPP"
"AMPMPP",121.90131,13.16986,52,"PMP"
"BMPMMP",122.54182,13.41683,52,"PMM"
"APMPPM",123.75099,14.26449,52,"MPP"
"BMPMPP",124.22904,15.13067,52,"PMP"
"AMMPPM",115.70103,16.39173,52,"MPP"
"BPMPMM",113.60963,14.57428,52,"MPM"
"AMPMMP",111.23841,15.68433,52,"PMM"
"APMPMM",113.82618,15.29946,52,"MPM"
"BPMPPM",104.87523,18.40569,52,"MPP"
"IPPMPP",120.19983,12.95621,52,"PMP"
"BPPMMP",123.80968,11.16539,52,"PMM"
"AMPMPP",119.35369,15.31594,52,"PMP"
"BPPMPP",116.17842,19.0455,52,"PMP"
"BPPPMP",105.81308,18.82301,52,"PPM"
"AMMMMM",122.91586,15.12635,52,"MMM"
"BMMPMM",119.07122,15.1947,52,"MPM"
"APMPPM",117.01097,17.13608,52,"MPP"
"APMMPM",121.56737,14.94456,52,"MMP"
"BMPPMP",112.09841,17.59727,52,"PPM"
"BPMPMP",114.14233,16.76876,52,"MPM"
"BPMMMM",117.30528,17.01017,52,"MMM"
"APMPPP",117.70014,17.16483,52,"MPP"
"IPPPPP",117.29717,16.37982,52,"PrPrPr"
"AMPMPM",116.68081,16.46521,52,"PMP"
"AMMMMM",120.79986,14.49731,52,"MMM"
"BMPMMM",122.18202,15.39964,52,"PMM"
"AMPPPP",124.93304,15.26117,52,"PPP"
"BMPPMP",126.97773,14.69584,52,"PPM"
"BPPMPM",113.50101,18.13497,52,"PMP"
"APMMMM",115.04928,17.06126,52,"MMM"
"APMPMP",115.17503,14.19433,52,"MPM"
"AMMPPM",115.09724,16.79709,52,"MPP"
"BMMPMM",113.73395,15.26921,52,"MPM"
"BPPMPP",120.88465,15.53252,52,"PMP"
"AMPMPM",120.0092,16.06316,52,"PMP"
"BPMMPM",121.88762,15.28829,52,"MMP"
"AMPMMP",125.42913,12.92097,52,"PMM"
"AMMPPP",116.20905,16.95639,52,"MPP"
"APMPPM",112.58864,18.65616,52,"MPP"
"BMPPMP",112.95636,19.94869,52,"PPM"
"BMMMMM",121.86516,17.24922,52,"MMM"
"APPMMM",120.54405,15.90114,52,"PMM"
"IPPPPP",114.58872,18.35633,52,"PrPrPr"
"BPMMMM",119.91751,16.43882,52,"MMM"
"APPPMP",120.26326,16.02271,52,"PPM"
"APMPPM",114.94194,19.12403,52,"MPP"
"BMPPMP",116.31752,19.01584,52,"PPM"
"BMPPMP",117.73498,17.30922,52,"PPM"
"AMMMPM",119.70683,16.03467,52,"MMP"
"AMPMPP",122.53788,14.67292,52,"PMP"
"BPMMPM",131.89454,13.36174,52,"MMP"
"AMMPPP",125.62948,17.89903,52,"MPP"
"APPPPM",121.70065,14.22392,52,"PPP"
"APPPMM",111.3932,18.0997,52,"PPM"
"APMPMP",106.16589,14.86802,52,"MPM"
"BMMMMP",122.07788,14.49034,52,"MMM"
"BMPMPP",123.61072,12.78044,52,"PMP"
"BPMMPM",122.05588,15.5681,52,"MMP"
"BMMMMM",124.90094,13.5411,52,"MMM"
"APMMMM",124.66086,15.21621,52,"MMM"
"BPPMMM",123.08565,15.76563,52,"PMM"
"AMMPPM",118.02913,17.60506,52,"MPP"
"BMMPMP",119.30556,15.81094,52,"MPM"
"BMPMPP",119.58616,16.5776,52,"PMP"
"AMMPPP",109.47482,22.33274,52,"MPP"
"BPPPMP",119.79964,17.73771,52,"PPM"
"APPMPM",115.60167,19.82952,52,"PMP"
"BPPPMP",118.77993,18.1145,52,"PPM"
"BMPPMP",117.53744,19.17251,52,"PPM"
"AMPPMP",121.08309,16.44033,52,"PPM"
"BPMPPM",118.19685,18.03072,52,"MPP"
"AMMMPM",118.76168,17.71472,52,"MMP"
"APPMPP",122.0146,15.61553,52,"PMP"
"BPMMPM",122.58346,17.10864,52,"MMP"
"AMMMMM",131.51856,15.4854,52,"MMM"
"APPMPM",129.38725,15.537,52,"PMP"
"APPPPM",123.54618,14.32852,52,"PPP"
"BMMMPP",124.60637,13.86409,52,"MMP"
"BMMMMP",120.23951,15.76107,52,"MMM"
"APMPMP",117.65445,15.05928,52,"MPM"
"APMPPM",121.94007,15.77229,52,"MPP"
"BMPPMM",113.28966,18.14974,52,"PPM"
"BMPMMP",126.23447,13.96028,52,"PMM"
"AMPMMM",121.83135,17.15101,52,"PMM"
"BMPPMP",117.28864,18.63796,52,"PPM"
"BPMMPP",121.5071,17.44019,52,"MMP"
"AMMMPM",124.09191,15.68232,52,"MMP"
"BPPPMM",119.76166,18.24793,52,"PPM"
"IPPPPP",122.76898,17.19353,52,"PrPrPr"
"AMMPPP",124.1853,16.23256,52,"MPP"
"APMMMM",122.17455,17.52305,52,"MMM"
"BPMMPM",122.99478,15.92173,52,"MMP"
"BPPMPP",122.56188,17.46729,52,"PMP"
"AMPPMP",123.46527,15.72083,52,"PPM"
"APPPMP",120.04045,18.38165,52,"PPM"
"BPPMMP",121.11848,17.25756,52,"PMM"
"APMPPP",117.83794,19.22461,52,"MPP"
"AMMPPM",121.4323,18.71031,52,"MPP"
"BMPPPM",131.00763,16.57489,52,"PPP"
"BMPPMP",129.28008,15.94472,52,"PPM"
"APPMPM",117.84274,18.3266,52,"PMP"
"AMMMPM",125.79497,13.91886,52,"MMP"
"BMMMMP",122.98529,15.12117,52,"MMM"
"BPMPPM",112.89805,18.38533,52,"MPP"
"BMPPPM",120.99302,16.38949,52,"PPP"
"APPMMP",120.47394,17.48253,52,"PMM"
"APMPMP",119.68446,16.2537,52,"MPM"
"APMPPM",124.69662,15.00925,52,"MPP"
"BMMPPP",123.47282,17.47835,52,"MPP"
"AMPMPP",116.57557,19.39313,52,"PMP"
"BPPMPM",124.21963,15.70551,52,"PMP"
"BPPPMP",117.11963,19.88317,52,"PPM"
"AMPPMM",123.3162,15.86157,52,"PPM"
"BMMMMM",113.89584,19.93624,52,"MMM"
"APMMMP",116.02269,20.13691,52,"MMM"
"BPMPMP",121.34042,17.47024,52,"MPM"
"BMMMPP",121.44536,17.00824,52,"MMP"
"BPPPPM",124.39037,15.91869,52,"PPP"
"BPPPMM",122.4789,16.64438,52,"PPM"
"AMPMPM",113.64535,21.52126,52,"PMP"
"APMPMP",122.3785,16.2646,52,"MPM"
"AMMMMP",128.97294,15.12956,52,"MMM"
"APPMPM",135.16221,14.8428,52,"PMP"
"BMPMPP",131.15115,15.71473,52,"PMP"
"BPPPPM",119.39823,17.98296,52,"PPP"
"BPMPMM",119.49827,16.15872,52,"MPM"
"BPMMPP",120.82002,16.60234,52,"MMP"
"APMPMM",118.67447,15.45417,52,"MPM"
"AMMPMP",120.53932,13.89311,52,"MPM"
"AMPMPP",123.6906,16.21275,52,"PMP"
"AMPMMM",120.26015,15.59674,52,"PMM"
"AMPMPP",122.95821,16.19756,52,"PMP"
"AMPMMP",122.36193,16.66742,52,"PMM"
"BPPPMP",118.10757,17.99812,52,"PPM"
"BPMMPM",122.74117,16.30642,52,"MMP"
"BMMPMM",116.52654,18.71637,52,"MPM"
"AMMPPM",119.07243,19.42507,52,"MPP"
"APMMPM",124.7307,16.6849,52,"MMP"
"BPPPMP",116.75704,19.90141,52,"PPM"
"BPMPMP",116.45052,20.8593,52,"MPM"
"AMPPPM",123.29367,15.98009,52,"PPP"
"APMPPP",120.61433,17.70619,52,"MPP"
"AMMMMP",119.93413,18.58937,52,"MMM"
"AMPMPM",123.34311,17.27488,52,"PMP"
"BPPMMM",123.68274,17.02238,52,"PMM"
"BMPMMM",128.05817,15.66581,52,"PMM"
"BPMPPP",131.99529,19.57747,52,"MPP"
"BMMPPP",128.97055,18.71973,52,"MPP"
"APMMPP",121.2218,17.36565,52,"MMP"
"BPPMMM",124.7627,14.81367,52,"PMM"
"BMMMMP",122.42269,16.3177,52,"MMM"
"AMMMMP",116.62263,18.6078,52,"MMM"
"BMPPPM",120.51314,15.75436,52,"PPP"
"APPPPM",124.82025,14.69233,52,"PPP"
"APPPMM",121.59672,16.47525,52,"PPM"
"IPPPPP",120.64338,15.75501,52,"PrPrPr"
"AMPMPM",126.23938,13.79959,52,"PMP"
"BMMMMM",123.96846,16.67396,52,"MMM"
"BPMPMP",123.3027,15.38277,52,"MPM"
"AMPMPP",119.6671,19.12879,52,"PMP"
"BPPPPM",118.60774,19.6871,52,"PPP"
"APMPMM",121.54213,16.12778,52,"MPM"
"AMMMMP",122.50755,17.6935,52,"MMM"
"APMPMP",124.81749,16.63708,52,"MPM"
"IPPPPP",125.3044,16.27782,52,"PrPrPr"
"BPPMMP",121.89059,18.24932,52,"PMM"
"AMMMPM",125.27109,16.11247,52,"MMP"
"BMMMPM",122.58712,17.76385,52,"MMP"
"BPPPMP",122.22635,17.30802,52,"PPM"
"AMPPPP",123.99322,18.61512,52,"PPP"
"BMMMMM",134.29247,15.24217,52,"MMM"
"AMMPMP",124.90242,20.3742,52,"MPM"
"BMPPMP",119.40849,18.21891,52,"PPM"
"BPPMPM",121.34279,16.32588,52,"PMP"
"AMMPPP",119.5474,16.81046,52,"MPP"
"BMMPMM",116.18181,16.08749,52,"MPM"
"APMMPM",124.41559,14.62535,52,"MMP"
"AMMMMM",121.07532,15.87259,52,"MMM"
"BPPMMM",118.90799,17.54223,52,"PMM"
"BPMMMP",121.6898,16.87532,52,"MMM"
"AMPMMP",123.04055,16.02498,52,"PMM"
"BMPMPM",112.73201,21.63787,52,"PMP"
"AMMMPM",117.37327,18.91366,52,"MMP"
"AMPMMM",121.7414,17.49202,52,"PMM"
"BPMPPM",118.64151,18.42987,52,"MPP"
"BPPMMM",120.83586,17.70701,52,"PMM"
"APPPMP",116.10274,20.54434,52,"PPM"
"AMMPMM",121.17306,17.36096,52,"MPM"
"BPPPPM",121.05138,18.15829,52,"PPP"
"BPPMMP",125.84001,15.7151,52,"PMM"
"AMMMMP",125.66923,15.5824,52,"MMM"
"APPMPP",124.99247,15.8253,52,"PMP"
"APMMMP",124.56591,16.63324,52,"MMM"
"BPPMMP",125.8025,17.24747,52,"PMM"
"BMPPPM",133.44232,16.671,52,"PPP"
"BMPPPP",129.28483,16.58573,52,"PPP"
"BPPPMM",124.55729,16.35496,52,"PPM"
"BMMMPM",121.97627,16.62132,52,"MMP"
"APMPPP",120.78882,17.43143,52,"MPP"
"APPMMP",122.27948,16.58339,52,"PMM"
"AMPMPM",114.05355,20.31819,52,"PMP"
"APMPMM",121.41747,16.4065,52,"MPM"
"BMMMMP",122.57679,16.97692,52,"MMM"
"BMPMPM",121.06224,17.54592,52,"PMP"
"BPMPMP",120.08644,17.27647,52,"MPM"
"BPMPMP",118.79153,18.65511,52,"MPM"
"BMPMMM",121.61373,17.07922,52,"PMM"
"APPPPM",123.38693,16.85857,52,"PPP"
"AMMPPP",121.97242,17.36943,52,"MPP"
"AMMMMP",122.93422,18.2726,52,"MMM"
"APPMPM",122.72347,18.25143,52,"PMP"
"IPPPPP",119.692,19.21632,52,"PrPrPr"
"APMPPP",122.80176,18.3702,52,"MPP"
"IPPPPP",116.58844,21.3558,52,"PrPrPr"
"BMPMMM",125.42134,16.53728,52,"PMM"
"IPPPPP",121.92776,17.36239,52,"PrPrPr"
"APPPPM",123.38167,17.32678,52,"PPP"
"IPPPPP",121.75545,19.32792,52,"PrPrPr"
"BMMMMP",132.1892,15.86029,52,"MMM"
"BPPMPP",129.24738,15.53335,52,"PMP"
