"Gene","K","l","Day","LeuLysMet"
"BMMPPP",103.16365,14.30522,31,"MPP"
"BPPMMP",101.97399,11.79459,31,"PMM"
"APMMMP",102.06535,10.86057,31,"MMM"
"AMMPPM",98.0784,11.27445,31,"MPP"
"AMPPMM",101.50983,10.58593,31,"PPM"
"BMMPPM",115.3086,13.42909,31,"MPP"
"BPPPMM",111.11513,13.72498,31,"PPM"
"BMPMMP",111.77164,11.39211,31,"PMM"
"AMMPMP",110.92319,13.16037,31,"MPM"
"APPMPP",111.97203,13.10669,31,"PMP"
"BMPMPM",114.07093,12.03421,31,"PMP"
"APMPMM",111.88617,13.5019,31,"MPM"
"APMMPP",113.0902,12.8278,31,"MMP"
"AMMMPP",113.97211,12.38464,31,"MMP"
"AMPPMM",110.50817,13.70012,31,"PPM"
"BPPMPM",112.92403,12.2206,31,"PMP"
"AMMMPP",111.21323,13.10076,31,"MMP"
"APPPMM",110.60864,14.31877,31,"PPM"
"BPPMMM",111.18972,12.03464,31,"PMM"
"BMMPMP",110.29834,12.52295,31,"MPM"
"BPMPPP",108.34036,15.92182,31,"MPP"
"BMPMPP",111.35397,11.99509,31,"PMP"
"BMPMMM",105.61867,14.06791,31,"PMM"
"APMPMM",108.88673,12.62846,31,"MPM"
"BPMPMP",107.20786,12.83863,31,"MPM"
"APMPPM",107.41242,13.9635,31,"MPP"
"AMPMPP",107.80124,11.55905,31,"PMP"
"BMPMMP",108.75324,10.67118,31,"PMM"
"APMPPM",108.77633,12.51554,31,"MPP"
"BMPMPP",115.67931,12.6169,31,"PMP"
"AMMPPM",111.34951,14.3259,31,"MPP"
"BPMPMM",111.63476,13.0615,31,"MPM"
"AMPMMP",111.44383,13.3108,31,"PMM"
"APMPMM",111.80613,13.92861,31,"MPM"
"BPMPPM",107.14214,17.07636,31,"MPP"
"IPPMPP",111.78021,13.30584,31,"PMP"
"BPPMMP",112.71906,11.54308,31,"PMM"
"AMPMPP",112.35218,12.52982,31,"PMP"
"BPPMPP",111.35594,12.72977,31,"PMP"
"BPPPMP",109.62422,14.72649,31,"PPM"
"AMMMMM",111.9843,11.81263,31,"MMM"
"BMMPMM",107.47653,13.65082,31,"MPM"
"APMPPM",108.21768,15.68876,31,"MPP"
"APMMPM",108.78325,15.41951,31,"MMP"
"BMPPMP",107.6267,13.55661,31,"PPM"
"BPMPMP",105.98179,13.44669,31,"MPM"
"BPMMMM",108.75756,13.15896,31,"MMM"
"APMPPP",105.7727,15.38565,31,"MPP"
"IPPPPP",108.0443,14.38318,31,"PrPrPr"
"AMPMPM",109.07391,11.02367,31,"PMP"
"AMMMMM",111.23236,11.63571,31,"MMM"
"BMPMMM",109.52724,12.0431,31,"PMM"
"AMPPPP",113.61178,12.74071,31,"PPP"
"BMPPMP",115.76697,13.88576,31,"PPM"
"BPPMPM",112.90041,14.20644,31,"PMP"
"APMMMM",111.34661,13.80946,31,"MMM"
"APMPMP",111.09686,13.31378,31,"MPM"
"AMMPPM",110.72385,14.494,31,"MPP"
"BMMPMM",110.5419,13.08492,31,"MPM"
"BPPMPP",111.74512,13.64369,31,"PMP"
"AMPMPM",110.98053,13.18939,31,"PMP"
"BPMMPM",110.3071,13.6623,31,"MMP"
"AMPMMP",112.21819,12.58097,31,"PMM"
"AMMPPP",107.89385,16.56852,31,"MPP"
"APMPPM",106.92432,16.18192,31,"MPP"
"BMPPMP",110.62369,12.61819,31,"PPM"
"BMMMMM",109.75521,13.87854,31,"MMM"
"APPMMM",111.35181,13.10195,31,"PMM"
"IPPPPP",108.96261,13.50464,31,"PrPrPr"
"BPMMMM",110.62058,12.02872,31,"MMM"
"APPPMP",109.52058,13.8898,31,"PPM"
"APMPPM",105.5878,16.62101,31,"MPP"
"BMPPMP",108.85198,13.65442,31,"PPM"
"BMPPMP",109.36617,12.72479,31,"PPM"
"AMMMPM",110.29655,13.62518,31,"MMP"
"AMPMPP",110.23535,13.70319,31,"PMP"
"BPMMPM",116.26841,12.46031,31,"MMP"
"AMMPPP",117.74429,13.59136,31,"MPP"
"APPPPM",113.85455,14.25146,31,"PPP"
"APPPMM",112.59343,14.15274,31,"PPM"
"APMPMP",113.18484,13.51787,31,"MPM"
"BMMMMP",112.84313,12.51284,31,"MMM"
"BMPMPP",114.59961,12.39289,31,"PMP"
"BPMMPM",112.68359,14.40125,31,"MMP"
"BMMMMM",113.38997,12.55262,31,"MMM"
"APMMMM",114.09526,11.7992,31,"MMM"
"BPPMMM",113.49838,11.40545,31,"PMM"
"AMMPPM",110.55263,14.47513,31,"MPP"
"BMMPMP",111.55906,13.1651,31,"MPM"
"BMPMPP",109.98457,14.2668,31,"PMP"
"AMMPPP",108.96614,16.03278,31,"MPP"
"BPPPMP",109.19914,15.49824,31,"PPM"
"APPMPM",111.61737,13.85198,31,"PMP"
"BPPPMP",108.39263,13.84319,31,"PPM"
"BMPPMP",110.98053,14.05689,31,"PPM"
"AMPPMP",110.68073,13.68661,31,"PPM"
"BPMPPM",109.75503,14.56832,31,"MPP"
"AMMMPM",111.00683,13.33633,31,"MMP"
"APPMPP",111.55373,11.94076,31,"PMP"
"BPMMPM",112.12562,14.87541,31,"MMP"
"AMMMMM",119.71063,13.80556,31,"MMM"
"APPMPM",121.27297,13.40732,31,"PMP"
"APPPPM",118.61057,13.35954,31,"PPP"
"BMMMPP",118.46415,12.09993,31,"MMP"
"BMMMMP",118.13398,12.0442,31,"MMM"
"APMPMP",109.20221,16.25844,31,"MPM"
"APMPPM",113.56153,14.81589,31,"MPP"
"BMPPMM",114.59381,13.71117,31,"PPM"
"BMPMMP",114.85326,12.89746,31,"PMM"
"AMPMMM",114.51347,13.1626,31,"PMM"
"BMPPMP",111.37444,14.69598,31,"PPM"
"BPMMPP",114.96025,12.75683,31,"MMP"
"AMMMPM",114.16737,14.17932,31,"MMP"
"BPPPMM",113.14574,14.09062,31,"PPM"
"IPPPPP",112.8036,14.423,31,"PrPrPr"
"AMMPPP",111.75904,16.05658,31,"MPP"
"APMMMM",113.88976,13.14169,31,"MMM"
"BPMMPM",112.03819,14.19239,31,"MMP"
"BPPMPP",114.99835,12.41006,31,"PMP"
"AMPPMP",113.34823,13.83116,31,"PPM"
"APPPMP",112.46204,15.69943,31,"PPM"
"BPPMMP",114.32865,12.50416,31,"PMM"
"APMPPP",110.99432,15.33652,31,"MPP"
"AMMPPM",114.01016,15.28995,31,"MPP"
"BMPPPM",118.07137,13.44696,31,"PPP"
"BMPPMP",120.508,13.53299,31,"PPM"
"APPMPM",117.5308,13.91286,31,"PMP"
"AMMMPM",116.43143,13.76222,31,"MMP"
"BMMMMP",116.92762,12.39556,31,"MMM"
"BPMPPM",112.721,15.47574,31,"MPP"
"BMPPPM",115.68865,14.28127,31,"PPP"
"APPMMP",117.62904,11.25099,31,"PMM"
"APMPMP",112.93082,13.03359,31,"MPM"
"APMPPM",112.06073,15.7831,31,"MPP"
"BMMPPP",114.07052,13.65254,31,"MPP"
"AMPMPP",113.86117,14.55931,31,"PMP"
"BPPMPM",113.90126,13.46711,31,"PMP"
"BPPPMP",113.55819,13.22723,31,"PPM"
"AMPPMM",114.38307,14.00014,31,"PPM"
"BMMMMM",115.4939,12.44806,31,"MMM"
"APMMMP",114.71491,13.58079,31,"MMM"
"BPMPMP",109.26682,15.05489,31,"MPM"
"BMMMPP",113.37816,14.21131,31,"MMP"
"BPPPPM",113.36495,14.50313,31,"PPP"
"BPPPMM",114.87606,13.17576,31,"PPM"
"AMPMPM",113.03642,14.42409,31,"PMP"
"APMPMP",115.35293,13.20555,31,"MPM"
"AMMMMP",116.87055,12.17751,31,"MMM"
"APPMPM",122.22074,13.55388,31,"PMP"
"BMPMPP",121.08189,12.59041,31,"PMP"
"BPPPPM",117.2095,14.00035,31,"PPP"
"BPMPMM",115.13278,13.40371,31,"MPM"
"BPMMPP",111.91752,15.72116,31,"MMP"
"APMPMM",112.2933,14.32467,31,"MPM"
"AMMPMP",112.66343,13.69884,31,"MPM"
"AMPMPP",112.23679,14.97095,31,"PMP"
"AMPMMM",113.99534,13.47676,31,"PMM"
"AMPMPP",113.91824,13.65128,31,"PMP"
"AMPMMP",115.37937,12.91419,31,"PMM"
"BPPPMP",111.33719,16.00897,31,"PPM"
"BPMMPM",114.74816,13.26794,31,"MMP"
"BMMPMM",113.57269,14.4024,31,"MPM"
"AMMPPM",110.58201,16.25874,31,"MPP"
"APMMPM",113.52534,15.27162,31,"MMP"
"BPPPMP",113.02058,14.26138,31,"PPM"
"BPMPMP",112.43406,14.35664,31,"MPM"
"AMPPPM",111.10572,15.58168,31,"PPP"
"APMPPP",109.90174,16.09203,31,"MPP"
"AMMMMP",114.69164,12.65929,31,"MMM"
"AMPMPM",114.6145,12.27592,31,"PMP"
"BPPMMM",115.80462,11.9888,31,"PMM"
"BMPMMM",116.93407,12.85067,31,"PMM"
"BPMPPP",121.23224,14.56422,31,"MPP"
"BMMPPP",121.43179,14.48504,31,"MPP"
"APMMPP",118.24978,12.59036,31,"MMP"
"BPPMMM",117.85595,11.55502,31,"PMM"
"BMMMMP",115.48404,12.9088,31,"MMM"
"AMMMMP",115.16925,12.86129,31,"MMM"
"BMPPPM",114.40119,14.35813,31,"PPP"
"APPPPM",114.24991,15.05524,31,"PPP"
"APPPMM",114.67913,13.24491,31,"PPM"
"IPPPPP",114.8193,14.06369,31,"PrPrPr"
"AMPMPM",115.27078,13.09495,31,"PMP"
"BMMMMM",114.69152,12.6546,31,"MMM"
"BPMPMP",114.16779,12.25461,31,"MPM"
"AMPMPP",110.688,15.80709,31,"PMP"
"BPPPPM",112.83434,14.17246,31,"PPP"
"APMPMM",110.05224,15.26819,31,"MPM"
"AMMMMP",115.35972,11.96393,31,"MMM"
"APMPMP",112.9675,14.90851,31,"MPM"
"IPPPPP",114.57027,13.90393,31,"PrPrPr"
"BPPMMP",114.43973,12.29652,31,"PMM"
"AMMMPM",113.65619,12.22261,31,"MMP"
"BMMMPM",113.98368,15.44315,31,"MMP"
"BPPPMP",114.52568,14.48225,31,"PPM"
"AMPPPP",117.19563,14.40118,31,"PPP"
"BMMMMM",122.54459,12.84689,31,"MMM"
"AMMPMP",120.55128,14.43816,31,"MPM"
"BMPPMP",115.86973,14.14285,31,"PPM"
"BPPMPM",116.03704,12.17686,31,"PMP"
"AMMPPP",112.74631,14.47471,31,"MPP"
"BMMPMM",114.51246,14.01166,31,"MPM"
"APMMPM",117.0498,12.7403,31,"MMP"
"AMMMMM",117.08793,11.79538,31,"MMM"
"BPPMMM",115.50536,12.04697,31,"PMM"
"BPMMMP",113.955,14.57674,31,"MMM"
"AMPMMP",115.06386,12.49437,31,"PMM"
"BMPMPM",110.76493,16.80515,31,"PMP"
"AMMMPM",111.42059,15.68641,31,"MMP"
"AMPMMM",114.77821,13.48805,31,"PMM"
"BPMPPM",112.36647,15.76034,31,"MPP"
"BPPMMM",112.78801,14.32619,31,"PMM"
"APPPMP",112.94867,14.42261,31,"PPM"
"AMMPMM",112.72089,14.77015,31,"MPM"
"BPPPPM",111.72029,16.35679,31,"PPP"
"BPPMMP",115.43283,13.36949,31,"PMM"
"AMMMMP",113.87061,12.26718,31,"MMM"
"APPMPP",113.46682,12.67698,31,"PMP"
"APMMMP",116.29485,11.32587,31,"MMM"
"BPPMMP",116.99704,14.36797,31,"PMM"
"BMPPPM",123.5058,13.6291,31,"PPP"
"BMPPPP",122.68024,12.23346,31,"PPP"
"BPPPMM",116.41771,14.4376,31,"PPM"
"BMMMPM",115.27865,13.65493,31,"MMP"
"APMPPP",113.43702,14.4216,31,"MPP"
"APPMMP",116.54791,12.53292,31,"PMM"
"AMPMPM",112.98146,16.19509,31,"PMP"
"APMPMM",112.75381,14.47118,31,"MPM"
"BMMMMP",118.10303,11.91844,31,"MMM"
"BMPMPM",114.58631,14.3212,31,"PMP"
"BPMPMP",113.54187,12.34679,31,"MPM"
"BPMPMP",111.16328,15.37543,31,"MPM"
"BMPMMM",115.84706,11.66444,31,"PMM"
"APPPPM",114.59831,14.05994,31,"PPP"
"AMMPPP",111.68613,16.13235,31,"MPP"
"AMMMMP",111.78741,16.15176,31,"MMM"
"APPMPM",113.23406,15.67902,31,"PMP"
"IPPPPP",111.89242,16.47346,31,"PrPrPr"
"APMPPP",109.57669,18.55995,31,"MPP"
"IPPPPP",110.39366,16.53011,31,"PrPrPr"
"BMPMMM",115.51386,11.94488,31,"PMM"
"IPPPPP",112.43368,13.0168,31,"PrPrPr"
"APPPPM",114.31932,13.19534,31,"PPP"
"IPPPPP",116.11048,13.25141,31,"PrPrPr"
"BMMMMP",121.83694,12.88413,31,"MMM"
"BPPMPP",120.53732,14.86548,31,"PMP"
"APPMPM",116.95552,14.66975,31,"PMP"
"APMMMM",116.99175,12.99599,31,"MMM"
"IPMMMP",117.27056,12.63198,31,"MMM"
"AMMPMM",112.29371,14.96313,31,"MPM"
"BPPPMP",114.07886,15.73084,31,"PPM"
"IPPPPP",116.01136,15.04557,31,"PrPrPr"
"APMPPM",113.97084,16.47152,31,"MPP"
"IPPPPP",114.15839,15.98736,31,"PrPrPr"
"APPPPM",116.44832,14.20229,31,"PPP"
"IPPPPP",112.50313,15.88355,31,"PrPrPr"
"BMPMPM",113.61126,14.71247,31,"PMP"
"APPMPP",113.71703,14.92515,31,"PMP"
"BPMMMP",115.67915,12.35325,31,"MMM"
"BMPPMP",114.29098,14.71571,31,"PPM"
"AMMPMP",114.58877,13.65998,31,"MPM"
"APMPMM",115.02197,13.61508,31,"MPM"
"IPPPPP",114.26133,15.28494,31,"PrPrPr"
"AMPMPP",113.65154,14.15774,31,"PMP"
"AMMMPM",115.73092,12.26425,31,"MMP"
"BPPPMM",114.39336,13.89022,31,"PPM"
"AMPMMM",116.81048,12.28358,31,"PMM"
"APMPMM",116.18426,13.48603,31,"MPM"
"BPMPMP",121.08672,12.78811,31,"MPM"
"BPMMPM",121.09343,11.87325,31,"MMP"
"BPPPMM",114.04415,16.18018,31,"PPM"
"APPPMP",111.70455,15.67078,31,"PPM"
"APMMPP",117.43783,11.6338,31,"MMP"
"BMPMMP",114.22962,13.03191,31,"PMM"
"AMPMMM",115.83934,12.32544,31,"PMM"
"AMMPPM",112.2157,15.4698,31,"MPP"
"BMMPPP",113.98231,15.09592,31,"MPP"
"AMMMPM",110.3997,15.55357,31,"MMP"
"APPMMP",113.04403,12.47045,31,"PMM"
"BPPMMP",111.70383,14.26656,31,"PMM"
"BPPMMP",114.25746,13.18527,31,"PMM"
"BPMPPM",112.68678,14.76239,31,"MPP"
"BMMPPM",111.75895,15.3044,31,"MPP"
"AMPPMP",113.13641,13.96822,31,"PPM"
"AMMPPM",110.61544,17.53825,31,"MPP"
"BMMPMP",106.32495,19.52326,31,"MPM"
"APMPMP",115.24777,13.4789,31,"MPM"
"AMMMMP",113.36123,13.64633,31,"MMM"
"BPPMPM",113.17812,12.64105,31,"PMP"
"APPMPM",114.86178,12.69108,31,"PMP"
"AMPMPP",114.80115,11.72664,31,"PMP"
"BPPPPM",114.19643,14.12528,31,"PPP"
"BMMPMM",115.79668,11.39961,31,"MPM"
"IPPPPP",119.38076,12.7494,31,"PrPrPr"
"IPPPPP",114.23654,14.77321,31,"PrPrPr"
"BPMMPM",115.28884,12.86384,31,"MMP"
"IMPPPM",112.40964,14.75851,31,"PPP"
"AMMMMM",114.8339,12.82749,31,"MMM"
"BPPPMP",111.68161,15.54258,31,"PPM"
"AMMPMM",113.92352,13.40351,31,"MPM"
"APMPPP",108.52991,17.78232,31,"MPP"
"BMMPPM",111.18432,15.87461,31,"MPP"
"AMMMMP",114.54092,11.50896,31,"MMM"
"BPPMPP",112.13264,14.75818,31,"PMP"
"APMPPP",111.34958,14.76561,31,"MPP"
"APMMMM",114.96565,11.8825,31,"MMM"
"BMPMPM",114.2131,13.00699,31,"PMP"
"AMPPPP",112.88009,16.14851,31,"PPP"
"BPPPMM",114.02551,13.95806,31,"PPM"
"BMMPMM",113.37619,13.62759,31,"MPM"
"BMPPMM",111.12978,14.08771,31,"PPM"
"BPPPPM",111.34714,14.66534,31,"PPP"
"IPPPPP",111.60385,13.92991,31,"PrPrPr"
"AMPMPP",113.08009,12.0665,31,"PMP"
"APMMMM",112.66184,11.1157,31,"MMM"
"APMMMP",113.45145,11.06395,31,"MMM"
"AMMMPP",110.61383,11.94045,31,"MMP"
"BMPPMM",112.97442,13.44539,31,"PPM"
"BMPMMP",113.29967,11.44952,31,"PMM"
"APMMMM",115.23791,11.21648,31,"MMM"
"APPPPM",112.38761,13.92088,31,"PPP"
"APMMPP",111.06242,15.34416,31,"MMP"
"BPMPMP",113.39853,13.06229,31,"MPM"
"BMPPPP",109.1661,13.64952,31,"PPP"
"AMMMPM",111.41443,12.46191,31,"MMP"
"AMMMPM",113.40877,12.01749,31,"MMP"
"BMPPPM",111.71948,13.7591,31,"PPP"
"BPPPMM",112.52335,12.31136,31,"PPM"
"BMMPPP",110.38167,15.82577,31,"MPP"
"AMPMMP",113.01402,11.61076,31,"PMM"
"APPMMM",108.81081,14.00722,31,"PMM"
"BPMPPP",110.15726,15.92877,31,"MPP"
"APMMMP",113.73085,11.75588,31,"MMM"
"BPMMMP",111.914,13.10144,31,"MMM"
"APMMPM",111.43796,13.0332,31,"MMP"
"BPPMPM",110.77314,12.11886,31,"PMP"
"BMMMPM",109.31982,13.47799,31,"MMP"
"AMMPPP",106.89823,14.18167,31,"MPP"
"BPPPMP",108.207,12.57502,31,"PPM"
"AMPPMM",105.94786,13.88215,31,"PPM"
"AMPPMP",114.21248,12.76682,31,"PPM"
"APMMPM",106.52808,10.6215,31,"MMP"
"AMPPMM",109.37009,12.64241,31,"PPM"
"BPMPMP",108.46367,12.37466,31,"MPM"
"APMMPP",108.42275,12.24577,31,"MMP"
"BMPPMP",107.93452,12.37053,31,"PPM"
"BMPMMP",107.47888,12.62654,31,"PMM"
"BPMPMM",105.03413,10.91719,31,"MPM"
"BPMPPM",106.89687,14.56903,31,"MPP"
"BMMMPM",107.17764,10.83889,31,"MMP"
"BMPMPM",106.52266,12.79468,31,"PMP"
"APPPMP",106.35935,12.81272,31,"PPM"
"BPPPPM",106.21691,12.34059,31,"PPP"
"BPPMPP",103.8337,11.66532,31,"PMP"
"APMPMP",107.8274,12.33628,31,"MPM"
"IPPPPP",105.4503,11.77291,31,"PrPrPr"
"AMMMMP",103.07704,10.19681,31,"MMM"
"AMMPMM",104.79521,12.32711,31,"MPM"
"BMPMPP",101.21478,11.93936,31,"PMP"
"APMMMM",102.22067,11.10391,31,"MMM"
"AMPPMM",102.16324,12.4211,31,"PPM"
"BMPMMP",102.95263,12.75246,31,"PMM"
"APMMMM",104.32478,11.02475,31,"MMM"
"IPPPPP",104.53609,12.04955,31,"PrPrPr"
"BPMPPP",101.28984,12.77804,31,"MPP"
"APPMPM",104.3888,9.58939,31,"PMP"
"BPPMMP",105.85905,9.106,31,"PMM"
"BMMMPP",107.24189,12.79754,31,"MMP"
"AMMPPM",105.32433,13.06109,31,"MPP"
"APMPMP",102.97019,12.41892,31,"MPM"
"BMMMMM",104.47547,12.78977,31,"MMM"
"BMPPMM",100.67511,13.29161,31,"PPM"
"IPPPPP",104.5487,13.28858,31,"PrPrPr"
"AMPMMM",103.33454,11.21069,31,"PMM"
"AMMMMM",104.45614,12.63277,31,"MMM"
"BPMMPP",102.85327,11.81365,31,"MMP"
"BMMPPP",103.58383,13.48718,31,"MPP"
"BPPMMM",106.34513,14.00435,31,"PMM"
"AMPMPM",100.84491,10.78816,31,"PMP"
"AMMPPP",101.16772,13.61136,31,"MPP"
"BPPMMM",102.24194,11.2961,31,"PMM"
"BPMMPM",103.73865,12.2741,31,"MMP"
"BPPMPM",99.48214,10.33854,31,"PMP"
"AMPPMP",103.23589,12.34169,31,"PPM"
"BMMPPP",89.1425,13.34197,31,"MPP"
"BPPMMP",102.46271,12.09307,31,"PMM"
"APMMMP",94.5859,9.19177,31,"MMM"
"AMMPPM",64.81853,23.57016,31,"MPP"
"AMPPMM",79.14648,24.45499,31,"PPM"
"BMMPPM",111.44975,12.38901,31,"MPP"
"BPPPMM",109.37816,13.57319,31,"PPM"
"BMPMMP",115.5075,13.0001,31,"PMM"
"AMMPMP",112.66662,13.54576,31,"MPM"
"APPMPP",106.39138,14.35153,31,"PMP"
"BMPMPM",81.06871,15.51841,31,"PMP"
"APMPMM",108.82149,14.61989,31,"MPM"
"APMMPP",112.10135,12.44497,31,"MMP"
"AMMMPP",112.2143,12.21891,31,"MMP"
"AMPPMM",108.08044,14.62044,31,"PPM"
"BPPMPM",111.26415,12.27355,31,"PMP"
"AMMMPP",108.86703,12.51773,31,"MMP"
"APPPMM",109.33754,13.93877,31,"PPM"
"BPPMMM",106.16158,11.9181,31,"PMM"
"BMMPMP",107.29216,12.59662,31,"MPM"
"BPMPPP",103.20591,15.27532,31,"MPP"
"BMPMPP",107.6641,12.14347,31,"PMP"
"BMPMMM",104.8204,14.79696,31,"PMM"
"APMPMM",102.99105,12.81389,31,"MPM"
"BPMPMP",106.95939,12.83701,31,"MPM"
"APMPPM",104.54137,15.21811,31,"MPP"
"AMPMPP",104.93269,11.65788,31,"PMP"
"BMPMMP",110.66869,11.55923,31,"PMM"
"APMPPM",94.6314,11.47364,31,"MPP"
"BMPMPP",114.42585,13.57226,31,"PMP"
"AMMPPM",109.18968,15.36942,31,"MPP"
"BPMPMM",109.52329,13.10613,31,"MPM"
"AMPMMP",110.36403,13.81036,31,"PMM"
"APMPMM",109.87595,13.41057,31,"MPM"
"BPMPPM",105.0857,17.95646,31,"MPP"
"IPPMPP",114.12433,14.76391,31,"PMP"
"BPPMMP",112.4769,12.11993,31,"PMM"
"AMPMPP",110.92429,13.50454,31,"PMP"
"BPPMPP",111.22431,13.52785,31,"PMP"
"BPPPMP",108.24405,14.45307,31,"PPM"
"AMMMMM",111.22186,12.29623,31,"MMM"
"BMMPMM",106.17588,13.7242,31,"MPM"
"APMPPM",105.83127,15.79668,31,"MPP"
"APMMPM",108.73909,15.69006,31,"MMP"
"BMPPMP",106.07599,13.971,31,"PPM"
"BPMPMP",105.20234,14.23215,31,"MPM"
"BPMMMM",106.75345,14.79194,31,"MMM"
"APMPPP",105.64887,16.47447,31,"MPP"
"IPPPPP",107.25115,14.53259,31,"PrPrPr"
"AMPMPM",106.30354,11.5925,31,"PMP"
"AMMMMM",108.22901,12.17828,31,"MMM"
"BMPMMM",108.80363,12.92522,31,"PMM"
"AMPPPP",104.85786,12.09953,31,"PPP"
"BMPPMP",114.93437,13.9239,31,"PPM"
"BPPMPM",115.57467,16.18091,31,"PMP"
"APMMMM",104.17996,15.52546,31,"MMM"
"APMPMP",109.55899,13.5002,31,"MPM"
"AMMPPM",109.79083,14.79179,31,"MPP"
"BMMPMM",110.21957,13.79155,31,"MPM"
"BPPMPP",111.93018,13.78625,31,"PMP"
"AMPMPM",110.59554,13.54423,31,"PMP"
"BPMMPM",109.99318,13.89418,31,"MMP"
"AMPMMP",110.78067,12.9674,31,"PMM"
"AMMPPP",106.09505,17.14785,31,"MPP"
"APMPPM",106.04147,17.32223,31,"MPP"
"BMPPMP",109.45575,12.72738,31,"PPM"
"BMMMMM",107.60322,15.1876,31,"MMM"
"APPMMM",108.84646,13.4736,31,"PMM"
"IPPPPP",108.53907,13.87728,31,"PrPrPr"
"BPMMMM",109.64672,12.03053,31,"MMM"
"APPPMP",108.00116,14.58718,31,"PPM"
"APMPPM",105.95508,16.67563,31,"MPP"
"BMPPMP",108.8353,14.29862,31,"PPM"
"BMPPMP",106.99346,13.56952,31,"PPM"
"AMMMPM",109.02795,13.70303,31,"MMP"
"AMPMPP",108.96648,14.16397,31,"PMP"
"BPMMPM",110.0664,12.31658,31,"MMP"
"AMMPPP",115.66855,13.55668,31,"MPP"
"APPPPM",114.05864,13.83726,31,"PPP"
"APPPMM",114.93575,14.94402,31,"PPM"
"APMPMP",107.73622,14.77204,31,"MPM"
"BMMMMP",111.84432,13.40445,31,"MMM"
"BMPMPP",113.31433,13.22174,31,"PMP"
"BPMMPM",113.00056,15.38979,31,"MMP"
"BMMMMM",111.39917,13.00836,31,"MMM"
"APMMMM",110.31257,13.94696,31,"MMM"
"BPPMMM",112.65414,13.51329,31,"PMM"
"AMMPPM",109.00997,15.75803,31,"MPP"
"BMMPMP",109.97845,13.65377,31,"MPM"
"BMPMPP",109.85822,14.53916,31,"PMP"
"AMMPPP",107.74294,16.39189,31,"MPP"
"BPPPMP",108.11137,15.55019,31,"PPM"
"APPMPM",110.02787,14.15642,31,"PMP"
"BPPPMP",107.43568,15.34736,31,"PPM"
"BMPPMP",108.93558,14.20828,31,"PPM"
"AMPPMP",107.82825,13.90234,31,"PPM"
"BPMPPM",107.71313,15.78205,31,"MPP"
"AMMMPM",108.63811,13.62949,31,"MMP"
"APPMPP",108.91467,13.19464,31,"PMP"
"BPMMPM",109.72606,14.59048,31,"MMP"
"AMMMMM",112.03765,11.13476,31,"MMM"
"APPMPM",120.93786,13.39604,31,"PMP"
"APPPPM",118.66061,13.40737,31,"PPP"
"BMMMPP",117.89474,11.84669,31,"MMP"
"BMMMMP",117.98425,12.33039,31,"MMM"
"APMPMP",108.49597,16.55016,31,"MPM"
"APMPPM",108.96018,16.82974,31,"MPP"
"BMPPMM",110.72204,15.07319,31,"PPM"
"BMPMMP",113.63625,13.68196,31,"PMM"
"AMPMMM",112.74435,13.79875,31,"PMM"
"BMPPMP",105.91099,17.33741,31,"PPM"
"BPMMPP",114.03106,13.57683,31,"MMP"
"AMMMPM",111.60048,13.82859,31,"MMP"
"BPPPMM",111.32278,15.02502,31,"PPM"
"IPPPPP",111.215,15.1176,31,"PrPrPr"
"AMMPPP",111.14679,16.26472,31,"MPP"
"APMMMM",112.59963,13.97183,31,"MMM"
"BPMMPM",110.0729,15.49905,31,"MMP"
"BPPMPP",112.33533,13.23541,31,"PMP"
"AMPPMP",109.03289,16.00156,31,"PPM"
"APPPMP",108.5059,15.83533,31,"PPM"
"BPPMMP",109.84469,14.53262,31,"PMM"
"APMPPP",111.47768,15.4436,31,"MPP"
"AMMPPM",113.97004,15.7585,31,"MPP"
"BMPPPM",110.96197,13.29885,31,"PPP"
"BMPPMP",120.15954,14.88941,31,"PPM"
"APPMPM",117.32672,14.92044,31,"PMP"
"AMMMPM",117.24412,13.99377,31,"MMP"
"BMMMMP",116.47468,12.86656,31,"MMM"
"BPMPPM",112.20274,16.70583,31,"MPP"
"BMPPPM",115.24308,14.58653,31,"PPP"
"APPMMP",117.54968,12.61831,31,"PMM"
"APMPMP",112.17529,14.25784,31,"MPM"
"APMPPM",111.23566,16.55943,31,"MPP"
"BMMPPP",113.96444,15.2925,31,"MPP"
"AMPMPP",113.44314,15.51505,31,"PMP"
"BPPMPM",114.77177,14.5735,31,"PMP"
"BPPPMP",114.19909,13.91307,31,"PPM"
"AMPPMM",113.78865,14.6074,31,"PPM"
"BMMMMM",115.19421,12.63363,31,"MMM"
"APMMMP",114.61562,13.57195,31,"MMM"
"BPMPMP",110.96124,15.37462,31,"MPM"
"BMMMPP",113.44954,15.08829,31,"MMP"
"BPPPPM",112.75022,14.41584,31,"PPP"
"BPPPMM",112.96413,13.85792,31,"PPM"
"AMPMPM",111.81614,14.31917,31,"PMP"
"APMPMP",113.18789,13.2281,31,"MPM"
"AMMMMP",116.16551,12.7719,31,"MMM"
"APPMPM",117.13227,12.92372,31,"PMP"
"BMPMPP",119.97773,12.00549,31,"PMP"
"BPPPPM",117.37841,13.78256,31,"PPP"
"BPMPMM",115.35174,13.54105,31,"MPM"
"BPMMPP",111.96877,16.58525,31,"MMP"
"APMPMM",107.10918,15.30308,31,"MPM"
"AMMPMP",113.21794,14.64549,31,"MPM"
"AMPMPP",113.16531,15.27285,31,"PMP"
