"Gene","K","l","Day","LeuLysMet","pH_day","A"
"APMPMP",119.67309,19.08694,52,"MPM","19_0425","A"
"AMMPPM",119.87852,18.92383,52,"MPP","19_0425","A"
"BMMPMM",112.8878,21.00927,52,"MPM","19_0425","A"
"BPPMPP",118.15989,20.1419,52,"PMP","19_0425","A"
"AMPMPM",114.95833,20.85478,52,"PMP","19_0425","A"
"BPMMPM",99.07679,20.33971,52,"MMP","19_0425","A"
"AMPMMP",121.15472,16.38864,52,"PMM","19_0425","A"
"AMMPPP",121.53956,16.48041,52,"MPP","19_0425","A"
"APMPPM",118.5448,19.59559,52,"MPP","19_0425","A"
"BMPPMP",123.89432,16.11883,52,"PPM","19_0425","A"
"BMMMMM",117.80069,21.07152,52,"MMM","19_0425","A"
"APPMMM",119.88095,19.36058,52,"PMM","19_0425","A"
"IPPPPP",123.69557,17.74363,52,"PrPrPr","19_0425","A"
"BPMMMM",122.60886,19.03536,52,"MMM","19_0425","A"
"APPPMP",123.73785,18.39127,52,"PPM","19_0425","A"
"APMPPM",122.12167,19.39319,52,"MPP","19_0425","A"
"BMPPMP",123.87443,17.24257,52,"PPM","19_0425","A"
"BMPPMP",123.86971,15.42356,52,"PPM","19_0425","A"
"AMMMPM",120.93327,19.12071,52,"MMP","19_0425","A"
"AMPMPP",124.39967,17.16186,52,"PMP","19_0425","A"
"BPMMPM",130.84066,19.82421,52,"MMP","19_0425","A"
"AMMPPP",125.96165,15.52589,52,"MPP","19_0425","A"
"APPPPM",123.53456,16.88948,52,"PPP","19_0425","A"
"APPPMM",122.89715,17.4312,52,"PPM","19_0425","A"
"APMPMP",122.44742,17.65756,52,"MPM","19_0425","A"
"BMMMMP",111.27081,22.23051,52,"MMM","19_0425","A"
"BMPMPP",118.38623,19.4047,52,"PMP","19_0425","A"
"BPMMPM",125.17741,15.98195,52,"MMP","19_0425","A"
"BMMMMM",121.82538,17.60645,52,"MMM","19_0425","A"
"APMMMM",116.72373,19.50425,52,"MMM","19_0425","A"
"BPPMMM",117.0747,18.86356,52,"PMM","19_0425","A"
"AMMPPM",123.10483,15.7495,52,"MPP","19_0425","A"
"BMMPMP",120.78045,18.59114,52,"MPM","19_0425","A"
"BMPMPP",116.0126,21.08306,52,"PMP","19_0425","A"
"AMMPPP",120.76665,19.03053,52,"MPP","19_0425","A"
"BPPPMP",124.73772,17.07609,52,"PPM","19_0425","A"
"APPMPM",122.30123,20.35715,52,"PMP","19_0425","A"
"BPPPMP",125.62344,17.31135,52,"PPM","19_0425","A"
"BMPPMP",124.89139,16.85481,52,"PPM","19_0425","A"
"AMPPMP",122.15842,21.01026,52,"PPM","19_0425","A"
"BPMPPM",121.95327,17.97642,52,"MPP","19_0425","A"
"AMMMPM",122.4909,16.87764,52,"MMP","19_0425","A"
"APPMPP",120.80703,19.18528,52,"PMP","19_0425","A"
"BPMMPM",124.57334,20.45097,52,"MMP","19_0425","A"
"AMMMMM",134.12603,17.44965,52,"MMM","19_0425","A"
"APPMPM",128.20931,15.1257,52,"PMP","19_0425","A"
"APPPPM",126.86553,15.40617,52,"PPP","19_0425","A"
"BMMMPP",121.00998,20.03405,52,"MMP","19_0425","A"
"BMMMMP",126.88067,17.00662,52,"MMM","19_0425","A"
"APMPMP",124.25677,17.37257,52,"MPM","19_0425","A"
"APMPPM",121.06399,19.22387,52,"MPP","19_0425","A"
"BMPPMM",125.61592,15.4969,52,"PPM","19_0425","A"
"BMPMMP",124.94744,15.66363,52,"PMM","19_0425","A"
"AMPMMM",49.51987,10.4361,52,"PMM","19_0425","A"
"BMPPMP",124.6906,15.48942,52,"PPM","19_0425","A"
"BPMMPP",125.78318,18.18024,52,"MMP","19_0425","A"
"AMMMPM",136.71762,22.42011,52,"MMP","19_0425","A"
"BPPPMM",125.6761,17.30364,52,"PPM","19_0425","A"
"IPPPPP",124.89012,16.9135,52,"PrPrPr","19_0425","A"
"AMMPPP",123.22875,19.87571,52,"MPP","19_0425","A"
"APMMMM",123.11699,21.20622,52,"MMM","19_0425","A"
"BPMMPM",122.95265,22.39196,52,"MMP","19_0425","A"
"BPPMPP",120.00443,22.64286,52,"PMP","19_0425","A"
"AMPPMP",127.10853,16.45012,52,"PPM","19_0425","A"
"APPPMP",125.98792,16.10918,52,"PPM","19_0425","A"
"BPPMMP",124.54,19.17886,52,"PMM","19_0425","A"
"APMPPP",127.45519,16.78733,52,"MPP","19_0425","A"
"AMMPPM",128.75731,17.83499,52,"MPP","19_0425","A"
"BMPPPM",137.39273,18.25469,52,"PPP","19_0425","A"
"BMPPMP",129.75221,15.10514,52,"PPM","19_0425","A"
"APPMPM",121.03913,20.39127,52,"PMP","19_0425","A"
"AMMMPM",93.85422,22.84744,52,"MMP","19_0425","A"
"BMMMMP",121.19734,19.3867,52,"MMM","19_0425","A"
"BPMPPM",125.32603,17.88466,52,"MPP","19_0425","A"
"BMPPPM",126.38351,15.85682,52,"PPP","19_0425","A"
"APPMMP",123.00915,17.50112,52,"PMM","19_0425","A"
"APMPMP",121.22004,16.77405,52,"MPM","19_0425","A"
"APMPPM",118.56876,14.06361,52,"MPP","19_0425","A"
"BMMPPP",123.64473,16.10684,52,"MPP","19_0425","A"
"AMPMPP",123.9619,17.82254,52,"PMP","19_0425","A"
"BPPMPM",122.25089,20.41564,52,"PMP","19_0425","A"
"BPPPMP",127.53761,17.20972,52,"PPM","19_0425","A"
"AMPPMM",125.71944,15.73322,52,"PPM","19_0425","A"
"BMMMMM",119.54351,20.11484,52,"MMM","19_0425","A"
"APMMMP",126.90522,16.7624,52,"MMM","19_0425","A"
"BPMPMP",123.19513,18.9403,52,"MPM","19_0425","A"
"BMMMPP",124.66551,18.87358,52,"MMP","19_0425","A"
"BPPPPM",125.09032,19.28964,52,"PPP","19_0425","A"
"BPPPMM",126.12898,15.9012,52,"PPM","19_0425","A"
"AMPMPM",118.80631,22.36087,52,"PMP","19_0425","A"
"APMPMP",127.95007,16.73083,52,"MPM","19_0425","A"
"AMMMMP",115.9275,21.40723,52,"MMM","19_0425","A"
"APPMPM",133.42641,21.45105,52,"PMP","19_0425","A"
"BMPMPP",130.07555,17.29404,52,"PMP","19_0425","A"
"BPPPPM",127.536,15.66935,52,"PPP","19_0425","A"
"BPMPMM",124.79446,18.65156,52,"MPM","19_0425","A"
"BPMMPP",108.08211,23.97407,52,"MMP","19_0425","A"
"APMPMM",120.41333,19.46103,52,"MPM","19_0425","A"
"AMMPMP",118.00417,20.76885,52,"MPM","19_0425","A"
"AMPMPP",117.97207,18.90234,52,"PMP","19_0425","A"
"AMPMMM",119.34372,18.59042,52,"PMM","19_0425","A"
"AMPMPP",113.16906,21.98236,52,"PMP","19_0425","A"
"AMPMMP",123.69246,16.01724,52,"PMM","19_0425","A"
"BPPPMP",126.03226,15.62121,52,"PPM","19_0425","A"
"BPMMPM",123.56225,18.00606,52,"MMP","19_0425","A"
"BMMPMM",122.85114,17.65684,52,"MPM","19_0425","A"
"AMMPPM",122.53648,18.01764,52,"MPP","19_0425","A"
"APMMPM",121.54624,18.63585,52,"MMP","19_0425","A"
"BPPPMP",125.61421,14.94524,52,"PPM","19_0425","A"
"BPMPMP",122.03923,19.31153,52,"MPM","19_0425","A"
"AMPPPM",125.77279,16.71563,52,"PPP","19_0425","A"
"APMPPP",124.59945,16.96202,52,"MPP","19_0425","A"
"AMMMMP",127.59319,19.00001,52,"MMM","19_0425","A"
"AMPMPM",117.49153,22.78919,52,"PMP","19_0425","A"
"BPPMMM",116.94025,18.17694,52,"PMM","19_0425","A"
"BMPMMM",129.77855,16.94302,52,"PMM","19_0425","A"
"BPMPPP",136.26659,18.11016,52,"MPP","19_0425","A"
"BMMPPP",129.87546,16.50683,52,"MPP","19_0425","A"
"APMMPP",125.09162,17.23282,52,"MMP","19_0425","A"
"BPPMMM",120.98516,19.44354,52,"PMM","19_0425","A"
"BMMMMP",126.92018,15.74645,52,"MMM","19_0425","A"
"AMMMMP",121.04,18.76546,52,"MMM","19_0425","A"
"BMPPPM",126.55009,15.11999,52,"PPP","19_0425","A"
"APPPPM",126.1715,16.13635,52,"PPP","19_0425","A"
"APPPMM",124.29305,15.97934,52,"PPM","19_0425","A"
"IPPPPP",124.51185,16.65562,52,"PrPrPr","19_0425","A"
"AMPMPM",121.31667,18.58583,52,"PMP","19_0425","A"
"BMMMMM",120.55858,18.29902,52,"MMM","19_0425","A"
"BPMPMP",120.20272,18.0286,52,"MPM","19_0425","A"
"AMPMPP",120.75488,15.31083,52,"PMP","19_0425","A"
"BPPPPM",123.86226,16.10111,52,"PPP","19_0425","A"
"APMPMM",123.61032,16.5178,52,"MPM","19_0425","A"
"AMMMMP",124.8557,16.13649,52,"MMM","19_0425","A"
"APMPMP",124.80768,16.77736,52,"MPM","19_0425","A"
"IPPPPP",126.7684,14.5335,52,"PrPrPr","19_0425","A"
"BPPMMP",122.46523,18.70793,52,"PMM","19_0425","A"
"AMMMPM",127.0291,17.33684,52,"MMP","19_0425","A"
"BMMMPM",125.84901,17.38644,52,"MMP","19_0425","A"
"BPPPMP",125.54818,16.24827,52,"PPM","19_0425","A"
"AMPPPP",128.80452,15.77195,52,"PPP","19_0425","A"
"BMMMMM",137.32585,15.63178,52,"MMM","19_0425","A"
"AMMPMP",127.06432,18.13614,52,"MPM","19_0425","A"
"BMPPMP",125.90798,15.8369,52,"PPM","19_0425","A"
"BPPMPM",119.26814,19.38914,52,"PMP","19_0425","A"
"AMMPPP",122.82212,17.43493,52,"MPP","19_0425","A"
"BMMPMM",124.25384,16.87988,52,"MPM","19_0425","A"
"APMMPM",122.70795,17.8265,52,"MMP","19_0425","A"
"AMMMMM",123.53954,17.09393,52,"MMM","19_0425","A"
"BPPMMM",124.39343,17.35764,52,"PMM","19_0425","A"
"BPMMMP",124.21524,18.1126,52,"MMM","19_0425","A"
"AMPMMP",124.77882,16.7819,52,"PMM","19_0425","A"
"BMPMPM",116.34923,20.82466,52,"PMP","19_0425","A"
"AMMMPM",117.32617,19.30566,52,"MMP","19_0425","A"
"AMPMMM",117.3827,12.60689,52,"PMM","19_0425","A"
"BPMPPM",116.89456,12.23624,52,"MPP","19_0425","A"
"BPPMMM",120.93045,16.81034,52,"PMM","19_0425","A"
"APPPMP",124.33006,14.86877,52,"PPM","19_0425","A"
"AMMPMM",121.81348,17.43959,52,"MPM","19_0425","A"
"BPPPPM",122.37505,14.98969,52,"PPP","19_0425","A"
"BPPMMP",126.32728,15.01433,52,"PMM","19_0425","A"
"AMMMMP",123.239,18.14985,52,"MMM","19_0425","A"
"APPMPP",120.71995,18.81543,52,"PMP","19_0425","A"
"APMMMP",125.87288,16.71009,52,"MMM","19_0425","A"
"BPPMMP",127.92643,15.03106,52,"PMM","19_0425","A"
"BMPPPM",134.222,15.05098,52,"PPP","19_0425","A"
"BMPPPP",129.29786,14.86947,52,"PPP","19_0425","A"
"BPPPMM",125.80115,15.97819,52,"PPM","19_0425","A"
"BMMMPM",120.90944,18.69792,52,"MMP","19_0425","A"
"APMPPP",124.51984,17.05911,52,"MPP","19_0425","A"
"APPMMP",122.34163,17.57108,52,"PMM","19_0425","A"
"AMPMPM",124.65062,17.16117,52,"PMP","19_0425","A"
"APMPMM",122.44919,18.0356,52,"MPM","19_0425","A"
"BMMMMP",72.31571,24.82151,52,"MMM","19_0425","A"
"BMPMPM",122.06697,20.47433,52,"PMP","19_0425","A"
"BPMPMP",122.40064,18.39737,52,"MPM","19_0425","A"
"BPMPMP",124.47708,16.88173,52,"MPM","19_0425","A"
"BMPMMM",122.82765,17.30658,52,"PMM","19_0425","A"
"APPPPM",123.77623,14.26316,52,"PPP","19_0425","A"
"AMMPPP",123.69768,16.152,52,"MPP","19_0425","A"
"AMMMMP",118.98871,18.48214,52,"MMM","19_0425","A"
"APPMPM",120.6298,18.58579,52,"PMP","19_0425","A"
"IPPPPP",123.61299,16.00919,52,"PrPrPr","19_0425","A"
"APMPPP",123.82621,15.71169,52,"MPP","19_0425","A"
"IPPPPP",123.20893,16.16562,52,"PrPrPr","19_0425","A"
"BMPMMM",128.1018,15.53406,52,"PMM","19_0425","A"
"IPPPPP",125.18128,16.84477,52,"PrPrPr","19_0425","A"
"APPPPM",127.53897,15.67776,52,"PPP","19_0425","A"
"IPPPPP",126.7317,15.47206,52,"PrPrPr","19_0425","A"
"BMMMMP",134.75492,16.61167,52,"MMM","19_0425","A"
"BPPMPP",130.27491,14.32253,52,"PMP","19_0425","A"
"APPMPM",125.20407,16.19097,52,"PMP","19_0425","A"
"APMMMM",122.06489,18.33493,52,"MMM","19_0425","A"
"IPMMMP",123.91696,17.06515,52,"MMM","19_0425","A"
"AMMPMM",124.43447,17.03973,52,"MPM","19_0425","A"
"BPPPMP",126.44131,14.79034,52,"PPM","19_0425","A"
"IPPPPP",125.72407,15.90076,52,"PrPrPr","19_0425","A"
"APMPPM",123.89356,17.5977,52,"MPP","19_0425","A"
"IPPPPP",126.36241,15.70201,52,"PrPrPr","19_0425","A"
"APPPPM",126.48774,14.70385,52,"PPP","19_0425","A"
"IPPPPP",126.40993,16.0635,52,"PrPrPr","19_0425","A"
"BMPMPM",122.24109,18.48509,52,"PMP","19_0425","A"
"APPMPP",127.00168,15.29334,52,"PMP","19_0425","A"
"BPMMMP",121.35685,18.04666,52,"MMM","19_0425","A"
"BMPPMP",126.06426,16.64039,52,"PPM","19_0425","A"
"AMMPMP",124.98359,16.31773,52,"MPM","19_0425","A"
"APMPMM",122.79144,17.30464,52,"MPM","19_0425","A"
"IPPPPP",125.23188,15.56241,52,"PrPrPr","19_0425","A"
"AMPMPP",125.70221,15.8009,52,"PMP","19_0425","A"
"AMMMPM",122.21421,18.39327,52,"MMP","19_0425","A"
"BPPPMM",125.67148,15.58717,52,"PPM","19_0425","A"
"AMPMMM",125.76967,15.05657,52,"PMM","19_0425","A"
"APMPMM",127.4133,17.35122,52,"MPM","19_0425","A"
"BPMPMP",134.66955,15.45929,52,"MPM","19_0425","A"
"BPMMPM",126.83164,16.24321,52,"MMP","19_0425","A"
"BPPPMM",123.7862,15.61364,52,"PPM","19_0425","A"
"APPPMP",123.00834,15.62467,52,"PPM","19_0425","A"
"APMMPP",119.87895,17.77642,52,"MMP","19_0425","A"
"BMPMMP",120.47375,18.12439,52,"PMM","19_0425","A"
"AMPMMM",124.46691,14.87392,52,"PMM","19_0425","A"
"AMMPPM",119.23935,18.99622,52,"MPP","19_0425","A"
"BMMPPP",123.48978,15.96206,52,"MPP","19_0425","A"
"AMMMPM",110.06382,22.91103,52,"MMP","19_0425","A"
"APPMMP",123.32426,16.57099,52,"PMM","19_0425","A"
"BPPMMP",122.56835,17.04195,52,"PMM","19_0425","A"
"BPPMMP",119.63607,17.21698,52,"PMM","19_0425","A"
"BPMPPM",123.0383,17.22774,52,"MPP","19_0425","A"
"BMMPPM",122.76483,16.78869,52,"MPP","19_0425","A"
"AMPPMP",124.0083,15.13623,52,"PPM","19_0425","A"
"AMMPPM",121.82303,17.71511,52,"MPP","19_0425","A"
"BMMPMP",121.38258,16.55299,52,"MPM","19_0425","A"
"APMPMP",123.24393,16.11284,52,"MPM","19_0425","A"
"AMMMMP",123.97114,16.93818,52,"MMM","19_0425","A"
"BPPMPM",122.42386,17.0147,52,"PMP","19_0425","A"
"APPMPM",121.69457,18.55616,52,"PMP","19_0425","A"
"AMPMPP",122.12523,17.32157,52,"PMP","19_0425","A"
"BPPPPM",124.43614,14.83005,52,"PPP","19_0425","A"
"BMMPMM",132.87365,15.55323,52,"MPM","19_0425","A"
"IPPPPP",126.45863,14.485,52,"PrPrPr","19_0425","A"
"IPPPPP",124.60073,14.35037,52,"PrPrPr","19_0425","A"
"BPMMPM",115.5346,18.59682,52,"MMP","19_0425","A"
"IMPPPM",122.32801,15.73616,52,"PPP","19_0425","A"
"AMMMMM",122.20242,16.26777,52,"MMM","19_0425","A"
"BPPPMP",123.34188,14.31788,52,"PPM","19_0425","A"
"AMMPMM",118.34637,18.75474,52,"MPM","19_0425","A"
"APMPPP",122.96873,17.05648,52,"MPP","19_0425","A"
"BMMPPM",123.31851,17.29938,52,"MPP","19_0425","A"
"AMMMMP",121.66638,18.08712,52,"MMM","19_0425","A"
"BPPMPP",117.15256,19.99494,52,"PMP","19_0425","A"
"APMPPP",124.06159,16.06799,52,"MPP","19_0425","A"
"APMMMM",105.1902,20.95042,52,"MMM","19_0425","A"
"BMPMPM",121.81876,18.88982,52,"PMP","19_0425","A"
"AMPPPP",124.40117,16.02383,52,"PPP","19_0425","A"
"BPPPMM",123.63452,15.92046,52,"PPM","19_0425","A"
"BMMPMM",123.69226,14.58804,52,"MPM","19_0425","A"
"BMPPMM",121.7122,15.18482,52,"PPM","19_0425","A"
"BPPPPM",123.71035,15.0264,52,"PPP","19_0425","A"
"IPPPPP",121.10281,14.19386,52,"PrPrPr","19_0425","A"
"AMPMPP",121.05762,18.07936,52,"PMP","19_0425","A"
"APMMMM",126.48874,16.00115,52,"MMM","19_0425","A"
"APMMMP",127.39038,16.0912,52,"MMM","19_0425","A"
"AMMMPP",129.55059,17.65297,52,"MMP","19_0425","A"
"BMPPMM",122.66198,13.44639,52,"PPM","19_0425","A"
"BMPMMP",121.96396,13.02132,52,"PMM","19_0425","A"
"APMMMM",119.92267,14.49763,52,"MMM","19_0425","A"
"APPPPM",122.27983,15.22751,52,"PPP","19_0425","A"
"APMMPP",115.63226,19.08263,52,"MMP","19_0425","A"
"BPMPMP",122.07321,15.24594,52,"MPM","19_0425","A"
"BMPPPP",122.84848,14.00715,52,"PPP","19_0425","A"
"AMMMPM",118.1065,18.30878,52,"MMP","19_0425","A"
"AMMMPM",122.9286,15.26139,52,"MMP","19_0425","A"
"BMPPPM",121.48974,14.52077,52,"PPP","19_0425","A"
"BPPPMM",121.73357,16.43548,52,"PPM","19_0425","A"
"BMMPPP",121.62528,15.65971,52,"MPP","19_0425","A"
"AMPMMP",122.30457,16.67392,52,"PMM","19_0425","A"
"APPMMM",121.37479,16.21367,52,"PMM","19_0425","A"
"BPMPPP",118.88984,15.1877,52,"MPP","19_0425","A"
"APMMMP",123.06156,16.943,52,"MMM","19_0425","A"
"BPMMMP",123.59868,15.51411,52,"MMM","19_0425","A"
"APMMPM",117.15036,17.8493,52,"MMP","19_0425","A"
"BPPMPM",120.10261,16.37361,52,"PMP","19_0425","A"
"BMMMPM",120.21807,16.98172,52,"MMP","19_0425","A"
"AMMPPP",121.18137,17.18059,52,"MPP","19_0425","A"
"BPPPMP",123.37154,14.74376,52,"PPM","19_0425","A"
"AMPPMM",123.72835,15.79795,52,"PPM","19_0425","A"
"AMPPMP",128.50734,13.97941,52,"PPM","19_0425","A"
"APMMPM",119.26955,14.27649,52,"MMP","19_0425","A"
"AMPPMM",116.95165,13.17753,52,"PPM","19_0425","A"
"BPMPMP",119.4089,13.87292,52,"MPM","19_0425","A"
"APMMPP",117.95737,15.33446,52,"MMP","19_0425","A"
"BMPPMP",116.56445,13.49223,52,"PPM","19_0425","A"
"BMPMMP",117.56084,13.53061,52,"PMM","19_0425","A"
"BPMPMM",119.95901,14.11992,52,"MPM","19_0425","A"
"BPMPPM",118.03133,14.23078,52,"MPP","19_0425","A"
"BMMMPM",118.79006,14.76808,52,"MMP","19_0425","A"
"BMPMPM",118.98483,13.55184,52,"PMP","19_0425","A"
"APPPMP",119.46297,12.96648,52,"PPM","19_0425","A"
"BPPPPM",118.85427,13.7047,52,"PPP","19_0425","A"
"BPPMPP",118.84097,16.54797,52,"PMP","19_0425","A"
"APMPMP",119.94135,14.78631,52,"MPM","19_0425","A"
"IPPPPP",117.13178,13.80821,52,"PrPrPr","19_0425","A"
"AMMMMP",115.97335,13.7716,52,"MMM","19_0425","A"
"AMMPMM",120.96194,16.11183,52,"MPM","19_0425","A"
"BMPMPP",117.11711,17.023,52,"PMP","19_0425","A"
"APMMMM",115.41888,13.98237,52,"MMM","19_0425","A"
"AMPPMM",117.7702,15.43623,52,"PPM","19_0425","A"
"BMPMMP",117.68361,14.69447,52,"PMM","19_0425","A"
"APMMMM",116.76345,13.08994,52,"MMM","19_0425","A"
"IPPPPP",120.52407,13.25525,52,"PrPrPr","19_0425","A"
"BPMPPP",122.59755,13.19691,52,"MPP","19_0425","A"
"APPMPM",118.25331,13.67983,52,"PMP","19_0425","A"
"BPPMMP",120.8077,15.0107,52,"PMM","19_0425","A"
"BMMMPP",118.89344,17.83686,52,"MMP","19_0425","A"
"AMMPPM",118.82329,19.92094,52,"MPP","19_0425","A"
"APMPMP",122.51451,17.3484,52,"MPM","19_0425","A"
"BMMMMM",116.78747,21.18466,52,"MMM","19_0425","A"
"BMPPMM",119.24817,14.16523,52,"PPM","19_0425","A"
"IPPPPP",121.63445,16.82927,52,"PrPrPr","19_0425","A"
"AMPMMM",124.04181,16.33541,52,"PMM","19_0425","A"
"AMMMMM",108.61664,24.08163,52,"MMM","19_0425","A"
"BPMMPP",119.4704,18.47807,52,"MMP","19_0425","A"
"BMMPPP",118.47343,17.28512,52,"MPP","19_0425","A"
"BPPMMM",120.60127,15.37547,52,"PMM","19_0425","A"
"AMPMPM",121.50288,15.31204,52,"PMP","19_0425","A"
"AMMPPP",123.14265,16.63928,52,"MPP","19_0425","A"
"BPPMMM",114.31545,20.49234,52,"PMM","19_0425","A"
"BPMMPM",120.72918,15.91007,52,"MMP","19_0425","A"
"BPPMPM",122.43937,16.71903,52,"PMP","19_0425","A"
"AMPPMP",123.4151,16.16859,52,"PPM","19_0425","A"
"BMMPPP",120.2333,14.642,52,"MPP","19_0425","A"
"BPPMMP",114.0511,20.58442,52,"PMM","19_0425","A"
"APMMMP",120.10672,14.72591,52,"MMM","19_0425","A"
"AMMPPM",113.28837,11.35027,52,"MPP","19_0425","A"
"AMPPMM",106.85258,10.95202,52,"PPM","19_0425","A"
"BMMPPM",122.01674,14.45805,52,"MPP","19_0425","A"
"BPPPMM",119.78121,15.10787,52,"PPM","19_0425","A"
"BMPMMP",120.47137,16.70932,52,"PMM","19_0425","A"
"AMMPMP",121.32328,17.89302,52,"MPM","19_0425","A"
"APPMPP",117.46566,17.46939,52,"PMP","19_0425","A"
"BMPMPM",117.30679,19.6932,52,"PMP","19_0425","A"
"APMPMM",120.24053,17.45053,52,"MPM","19_0425","A"
"APMMPP",118.21534,18.8991,52,"MMP","19_0425","A"
"AMMMPP",120.92601,16.64241,52,"MMP","19_0425","A"
"AMPPMM",122.08557,16.38486,52,"PPM","19_0425","A"
"BPPMPM",119.6625,18.12656,52,"PMP","19_0425","A"
"AMMMPP",119.30159,18.84123,52,"MMP","19_0425","A"
"APPPMM",122.34361,16.31724,52,"PPM","19_0425","A"
"BPPMMM",121.16113,16.74085,52,"PMM","19_0425","A"
"BMMPMP",119.51146,18.75556,52,"MPM","19_0425","A"
"BPMPPP",118.16372,18.2706,52,"MPP","19_0425","A"
"BMPMPP",123.24397,16.73159,52,"PMP","19_0425","A"
"BMPMMM",123.75555,15.83723,52,"PMM","19_0425","A"
"APMPMM",121.67614,16.09414,52,"MPM","19_0425","A"
"BPMPMP",115.40509,18.36525,52,"MPM","19_0425","A"
"APMPPM",120.27758,16.27597,52,"MPP","19_0425","A"
"AMPMPP",119.82988,15.60626,52,"PMP","19_0425","A"
"BMPMMP",122.14439,14.4304,52,"PMM","19_0425","A"
"APMPPM",123.24768,12.05464,52,"MPP","19_0425","A"
"BMPMPP",122.25904,18.77606,52,"PMP","19_0425","A"
"AMMPPM",119.23602,17.22108,52,"MPP","19_0425","A"
"BPMPMM",119.4788,16.2901,52,"MPM","19_0425","A"
"AMPMMP",117.73141,18.58983,52,"PMM","19_0425","A"
"APMPMM",115.16894,19.32197,52,"MPM","19_0425","A"
"BPMPPM",120.61903,15.64062,52,"MPP","19_0425","A"
"IPPMPP",113.51512,19.57621,52,"PMP","19_0425","A"
"BPPMMP",119.44165,16.28064,52,"PMM","19_0425","A"
"AMPMPP",120.63766,16.71908,52,"PMP","19_0425","A"
"BPPMPP",121.85033,16.32059,52,"PMP","19_0425","A"
"BPPPMP",122.33031,15.39903,52,"PPM","19_0425","A"
"AMMMMM",120.61897,17.13837,52,"MMM","19_0425","A"
"BMMPMM",118.5718,18.58713,52,"MPM","19_0425","A"
"APMPPM",120.5802,17.52171,52,"MPP","19_0425","A"
"APMMPM",112.85434,20.86032,52,"MMP","19_0425","A"
"BMPPMP",121.72684,16.94892,52,"PPM","19_0425","A"
"BPMPMP",117.46493,19.5475,52,"MPM","19_0425","A"
"BPMMMM",121.2806,16.81157,52,"MMM","19_0425","A"
"APMPPP",117.90138,18.15826,52,"MPP","19_0425","A"
"IPPPPP",119.98877,15.88727,52,"PrPrPr","19_0425","A"
"AMPMPM",119.08592,16.03051,52,"PMP","19_0425","A"
"AMMMMM",117.9568,16.34091,52,"MMM","19_0425","A"
"BMPMMM",106.62108,18.6755,52,"PMM","19_0425","A"
"AMPPPP",128.95549,13.91297,52,"PPP","19_0425","A"
"BMPPMP",126.29964,17.45375,52,"PPM","19_0425","A"
"BPPMPM",120.28525,15.80104,52,"PMP","19_0425","A"
"APMMMM",114.86397,19.06827,52,"MMM","19_0425","A"
"APMPMP",119.23238,18.30644,52,"MPM","19_0425","A"
"AMMPPM",117.74779,18.85497,52,"MPP","19_0425","A"
"BMMPMM",112.57293,20.59543,52,"MPM","19_0425","A"
"BPPMPP",116.91197,20.78226,52,"PMP","19_0425","A"
"AMPMPM",124.79013,21.71164,52,"PMP","19_0425","A"
"BPMMPM",93.38941,22.20125,52,"MMP","19_0425","A"
"AMPMMP",119.59722,16.87734,52,"PMM","19_0425","A"
"AMMPPP",120.9737,16.25273,52,"MPP","19_0425","A"
"APMPPM",117.4295,18.45746,52,"MPP","19_0425","A"
"BMPPMP",123.80451,15.4929,52,"PPM","19_0425","A"
"BMMMMM",117.91378,19.54418,52,"MMM","19_0425","A"
"APPMMM",118.68958,18.84638,52,"PMM","19_0425","A"
"IPPPPP",121.39935,17.15355,52,"PrPrPr","19_0425","A"
"BPMMMM",119.85865,18.48608,52,"MMM","19_0425","A"
"APPPMP",121.33926,17.58005,52,"PPM","19_0425","A"
"APMPPM",118.26158,18.30228,52,"MPP","19_0425","A"
"BMPPMP",121.81311,16.24795,52,"PPM","19_0425","A"
"BMPPMP",122.30899,15.38467,52,"PPM","19_0425","A"
"AMMMPM",117.87109,18.53265,52,"MMP","19_0425","A"
"AMPMPP",121.95114,16.41898,52,"PMP","19_0425","A"
"BPMMPM",127.56682,16.44279,52,"MMP","19_0425","A"
"AMMPPP",125.44161,16.9454,52,"MPP","19_0425","A"
"APPPPM",121.35588,17.05622,52,"PPP","19_0425","A"
"APPPMM",121.02288,16.97229,52,"PPM","19_0425","A"
"APMPMP",120.24177,18.08221,52,"MPM","19_0425","A"
"BMMMMP",112.53824,21.12528,52,"MMM","19_0425","A"
"BMPMPP",117.02108,19.00074,52,"PMP","19_0425","A"
"BPMMPM",124.26628,16.65837,52,"MMP","19_0425","A"
"BMMMMM",123.06331,16.04065,52,"MMM","19_0425","A"
"APMMMM",119.77009,19.1321,52,"MMM","19_0425","A"
"BPPMMM",116.45835,19.14373,52,"PMM","19_0425","A"
"AMMPPM",121.27087,17.58973,52,"MPP","19_0425","A"
"BMMPMP",118.3549,18.95055,52,"MPM","19_0425","A"
"BMPMPP",117.40924,19.35627,52,"PMP","19_0425","A"
"AMMPPP",120.18312,18.44722,52,"MPP","19_0425","A"
"BPPPMP",122.52096,17.78134,52,"PPM","19_0425","A"
"APPMPM",119.94385,20.09404,52,"PMP","19_0425","A"
"BPPPMP",123.80766,17.20149,52,"PPM","19_0425","A"
"BMPPMP",122.10039,17.67127,52,"PPM","19_0425","A"
"AMPPMP",122.47008,17.44828,52,"PPM","19_0425","A"
