"Gene","K","l","Day","LeuLysMet","pH_day","A"
"BMPMPP",103.99568,18.2305,21,"PMP","19_0418",NA
"BMPMMM",94.25396,20.15724,21,"PMM","19_0418",NA
"APMPMM",113.95,13.67313,21,"MPM","19_0418",NA
"BPMPMP",112.87382,13.30819,21,"MPM","19_0418",NA
"APMPPM",114.57955,10.77409,21,"MPP","19_0418",NA
"AMPMPP",93.79576,18.948,21,"PMP","19_0418",NA
"BMPMMP",116.85623,11.91754,21,"PMM","19_0418",NA
"APMPPM",121.48006,10.93242,21,"MPP","19_0418",NA
"BMPMPP",123.3499,14.20131,21,"PMP","19_0418",NA
"AMMPPM",111.12636,14.21374,21,"MPP","19_0418",NA
"BPMPMM",111.31296,14.24448,21,"MPM","19_0418",NA
"AMPMMP",76.67351,20.25076,21,"PMM","19_0418",NA
"APMPMM",110.99464,15.56277,21,"MPM","19_0418",NA
"BPMPPM",116.77735,14.03812,21,"MPP","19_0418",NA
"IPPMPP",92.7429,19.252,21,"PMP","19_0418",NA
"BPPMMP",94.63538,19.46442,21,"PMM","19_0418",NA
"AMPMPP",98.40287,20.23237,21,"PMP","19_0418",NA
"BPPMPP",99.73829,19.76482,21,"PMP","19_0418",NA
"BPPPMP",118.42878,13.17836,21,"PPM","19_0418",NA
"AMMMMM",115.65489,14.13201,21,"MMM","19_0418",NA
"BMMPMM",112.12176,14.53091,21,"MPM","19_0418",NA
"APMPPM",115.33706,13.6019,21,"MPP","19_0418",NA
"APMMPM",117.64414,14.05964,21,"MMP","19_0418",NA
"BMPPMP",116.13196,13.84504,21,"PPM","19_0418",NA
"BPMPMP",113.90141,14.42119,21,"MPM","19_0418",NA
"BPMMMM",116.69632,14.09197,21,"MMM","19_0418",NA
"APMPPP",116.82087,12.29258,21,"MPP","19_0418",NA
"IPPPPP",115.51404,12.92979,21,"PrPrPr","19_0418",NA
"AMPMPM",115.58874,13.09222,21,"PMP","19_0418",NA
"AMMMMM",114.28421,13.74959,21,"MMM","19_0418",NA
"BMPMMM",120.44579,13.0739,21,"PMM","19_0418",NA
"AMPPPP",123.44207,12.08217,21,"PPP","19_0418",NA
"BMPPMP",124.78986,13.93956,21,"PPM","19_0418",NA
"BPPMPM",119.32241,12.35137,21,"PMP","19_0418",NA
"APMMMM",105.64709,15.56516,21,"MMM","19_0418",NA
"APMPMP",110.40117,15.75876,21,"MPM","19_0418",NA
"AMMPPM",118.15017,13.71974,21,"MPP","19_0418",NA
"BMMPMM",114.29929,14.52805,21,"MPM","19_0418",NA
"BPPMPP",119.93909,13.89367,21,"PMP","19_0418",NA
"AMPMPM",105.02159,18.51684,21,"PMP","19_0418",NA
"BPMMPM",103.32363,18.77169,21,"MMP","19_0418",NA
"AMPMMP",93.82235,20.04124,21,"PMM","19_0418",NA
"AMMPPP",120.03582,13.09976,21,"MPP","19_0418",NA
"APMPPM",115.95475,14.49273,21,"MPP","19_0418",NA
"BMPPMP",119.24778,12.72427,21,"PPM","19_0418",NA
"BMMMMM",112.87392,15.41119,21,"MMM","19_0418",NA
"APPMMM",118.46688,13.30237,21,"PMM","19_0418",NA
"IPPPPP",117.91363,13.88731,21,"PrPrPr","19_0418",NA
"BPMMMM",117.43897,14.40998,21,"MMM","19_0418",NA
"APPPMP",116.82369,14.35602,21,"PPM","19_0418",NA
"APMPPM",115.90537,13.67654,21,"MPP","19_0418",NA
"BMPPMP",116.76624,12.87142,21,"PPM","19_0418",NA
"BMPPMP",116.29597,11.82093,21,"PPM","19_0418",NA
"AMMMPM",116.74553,13.85929,21,"MMP","19_0418",NA
"AMPMPP",100.06997,20.58158,21,"PMP","19_0418",NA
"BPMMPM",117.07524,18.4273,21,"MMP","19_0418",NA
"AMMPPP",123.47683,13.66746,21,"MPP","19_0418",NA
"APPPPM",119.2168,13.84635,21,"PPP","19_0418",NA
"APPPMM",117.79279,13.33508,21,"PPM","19_0418",NA
"APMPMP",111.55686,15.28517,21,"MPM","19_0418",NA
"BMMMMP",68.04713,20.77362,21,"MMM","19_0418",NA
"BMPMPP",95.49217,18.82695,21,"PMP","19_0418",NA
"BPMMPM",93.98554,19.21605,21,"MMP","19_0418",NA
"BMMMMM",119.58427,15.05874,21,"MMM","19_0418",NA
"APMMMM",120.99868,15.11481,21,"MMM","19_0418",NA
"BPPMMM",119.63633,14.80187,21,"PMM","19_0418",NA
"AMMPPM",120.62915,12.36895,21,"MPP","19_0418",NA
"BMMPMP",115.81548,14.87155,21,"MPM","19_0418",NA
"BMPMPP",117.08119,15.21356,21,"PMP","19_0418",NA
"AMMPPP",117.21583,14.84316,21,"MPP","19_0418",NA
"BPPPMP",117.94168,14.26975,21,"PPM","19_0418",NA
"APPMPM",118.99105,14.13623,21,"PMP","19_0418",NA
"BPPPMP",121.09867,12.7946,21,"PPM","19_0418",NA
"BMPPMP",118.65761,13.49507,21,"PPM","19_0418",NA
"AMPPMP",116.77456,13.60927,21,"PPM","19_0418",NA
"BPMPPM",116.21027,11.85616,21,"MPP","19_0418",NA
"AMMMPM",117.27226,12.27589,21,"MMP","19_0418",NA
"APPMPP",112.24335,15.1991,21,"PMP","19_0418",NA
"BPMMPM",119.68225,13.32682,21,"MMP","19_0418",NA
"AMMMMM",128.16892,14.4022,21,"MMM","19_0418",NA
"APPMPM",126.36574,14.1606,21,"PMP","19_0418",NA
"APPPPM",123.07868,12.73607,21,"PPP","19_0418",NA
"BMMMPP",119.64535,14.43156,21,"MMP","19_0418",NA
"BMMMMP",120.24862,13.98396,21,"MMM","19_0418",NA
"APMPMP",118.99143,13.21043,21,"MPM","19_0418",NA
"APMPPM",122.10779,13.44702,21,"MPP","19_0418",NA
"BMPPMM",123.85771,12.89918,21,"PPM","19_0418",NA
"BMPMMP",120.92288,15.0165,21,"PMM","19_0418",NA
"AMPMMM",91.80988,19.76298,21,"PMM","19_0418",NA
"BMPPMP",124.26818,12.78109,21,"PPM","19_0418",NA
"BPMMPP",97.03824,20.64809,21,"MMP","19_0418",NA
"AMMMPM",101.63573,19.30595,21,"MMP","19_0418",NA
"BPPPMM",123.41455,13.5609,21,"PPM","19_0418",NA
"IPPPPP",121.87836,14.08551,21,"PrPrPr","19_0418",NA
"AMMPPP",122.60551,11.88243,21,"MPP","19_0418",NA
"APMMMM",114.13162,14.48964,21,"MMM","19_0418",NA
"BPMMPM",121.50427,15.30647,21,"MMP","19_0418",NA
"BPPMPP",85.87216,21.38821,21,"PMP","19_0418",NA
"AMPPMP",121.74149,14.23199,21,"PPM","19_0418",NA
"APPPMP",119.00536,13.49673,21,"PPM","19_0418",NA
"BPPMMP",116.45047,13.76788,21,"PMM","19_0418",NA
"APMPPP",117.21563,13.75931,21,"MPP","19_0418",NA
"AMMPPM",123.73655,12.7569,21,"MPP","19_0418",NA
"BMPPPM",129.1172,12.56686,21,"PPP","19_0418",NA
"BMPPMP",128.0964,12.88298,21,"PPM","19_0418",NA
"APPMPM",122.31141,14.38077,21,"PMP","19_0418",NA
"AMMMPM",56.41643,21.91105,21,"MMP","19_0418",NA
"BMMMMP",118.7672,14.2876,21,"MMM","19_0418",NA
"BPMPPM",121.14518,13.48283,21,"MPP","19_0418",NA
"BMPPPM",124.04832,11.99922,21,"PPP","19_0418",NA
"APPMMP",120.63997,14.61552,21,"PMM","19_0418",NA
"APMPMP",116.91297,15.50052,21,"MPM","19_0418",NA
"APMPPM",122.0373,14.27733,21,"MPP","19_0418",NA
"BMMPPP",122.36394,13.80555,21,"MPP","19_0418",NA
"AMPMPP",98.98714,20.67389,21,"PMP","19_0418",NA
"BPPMPM",124.62944,14.59512,21,"PMP","19_0418",NA
"BPPPMP",123.81903,13.13351,21,"PPM","19_0418",NA
"AMPPMM",121.61615,15.10152,21,"PPM","19_0418",NA
"BMMMMM",119.86893,13.98606,21,"MMM","19_0418",NA
"APMMMP",116.51192,13.27402,21,"MMM","19_0418",NA
"BPMPMP",116.60654,15.10176,21,"MPM","19_0418",NA
"BMMMPP",118.17878,14.71815,21,"MMP","19_0418",NA
"BPPPPM",123.51372,13.14373,21,"PPP","19_0418",NA
"BPPPMM",120.62485,13.1283,21,"PPM","19_0418",NA
"AMPMPM",121.20739,14.01229,21,"PMP","19_0418",NA
"APMPMP",117.81932,14.92981,21,"MPM","19_0418",NA
"AMMMMP",122.7642,14.79511,21,"MMM","19_0418",NA
"APPMPM",131.72523,13.08834,21,"PMP","19_0418",NA
"BMPMPP",127.58847,13.71881,21,"PMP","19_0418",NA
"BPPPPM",124.41322,12.26508,21,"PPP","19_0418",NA
"BPMPMM",114.07734,15.06391,21,"MPM","19_0418",NA
"BPMMPP",118.5157,14.34736,21,"MMP","19_0418",NA
"APMPMM",113.39911,14.98687,21,"MPM","19_0418",NA
"AMMPMP",112.31318,15.50495,21,"MPM","19_0418",NA
"AMPMPP",117.75244,15.11606,21,"PMP","19_0418",NA
"AMPMMM",117.06498,15.98909,21,"PMM","19_0418",NA
"AMPMPP",117.30436,17.44632,21,"PMP","19_0418",NA
"AMPMMP",123.11907,16.06385,21,"PMM","19_0418",NA
"BPPPMP",121.86527,17.53342,21,"PPM","19_0418",NA
"BPMMPM",123.20686,14.43892,21,"MMP","19_0418",NA
"BMMPMM",116.54322,16.43984,21,"MPM","19_0418",NA
"AMMPPM",120.78874,14.59093,21,"MPP","19_0418",NA
"APMMPM",121.88993,14.18517,21,"MMP","19_0418",NA
"BPPPMP",121.53526,13.82584,21,"PPM","19_0418",NA
"BPMPMP",119.12386,14.13178,21,"MPM","19_0418",NA
"AMPPPM",123.43843,13.02753,21,"PPP","19_0418",NA
"APMPPP",121.815,13.24487,21,"MPP","19_0418",NA
"AMMMMP",120.50013,13.68757,21,"MMM","19_0418",NA
"AMPMPM",121.94656,13.64413,21,"PMP","19_0418",NA
"BPPMMM",83.00436,20.72014,21,"PMM","19_0418",NA
"BMPMMM",87.8808,21.81591,21,"PMM","19_0418",NA
"BPMPPP",128.80605,13.15582,21,"MPP","19_0418",NA
"BMMPPP",124.79171,13.81567,21,"MPP","19_0418",NA
"APMMPP",116.31949,15.6961,21,"MMP","19_0418",NA
"BPPMMM",120.2887,14.03076,21,"PMM","19_0418",NA
"BMMMMP",110.65727,15.43908,21,"MMM","19_0418",NA
"AMMMMP",115.30249,14.32953,21,"MMM","19_0418",NA
"BMPPPM",123.50404,13.0171,21,"PPP","19_0418",NA
"APPPPM",124.74077,13.05234,21,"PPP","19_0418",NA
"APPPMM",124.46558,13.69365,21,"PPM","19_0418",NA
"IPPPPP",122.65649,16.79979,21,"PrPrPr","19_0418",NA
"AMPMPM",124.37992,15.16425,21,"PMP","19_0418",NA
"BMMMMM",121.08893,15.4966,21,"MMM","19_0418",NA
"BPMPMP",120.0273,15.23951,21,"MPM","19_0418",NA
"AMPMPP",124.1959,14.58329,21,"PMP","19_0418",NA
"BPPPPM",124.23056,14.4238,21,"PPP","19_0418",NA
"APMPMM",122.27539,13.06313,21,"MPM","19_0418",NA
"AMMMMP",121.59493,14.52286,21,"MMM","19_0418",NA
"APMPMP",117.39899,14.97375,21,"MPM","19_0418",NA
"IPPPPP",123.13465,13.72025,21,"PrPrPr","19_0418",NA
"BPPMMP",122.95364,14.36639,21,"PMM","19_0418",NA
"AMMMPM",87.37382,19.86512,21,"MMP","19_0418",NA
"BMMMPM",121.38259,14.47969,21,"MMP","19_0418",NA
"BPPPMP",122.65201,13.89322,21,"PPM","19_0418",NA
"AMPPPP",128.0488,12.80724,21,"PPP","19_0418",NA
"BMMMMM",127.87693,19.0564,21,"MMM","19_0418",NA
"AMMPMP",124.77989,13.67248,21,"MPM","19_0418",NA
"BMPPMP",122.88472,12.94635,21,"PPM","19_0418",NA
"BPPMPM",119.87996,14.88339,21,"PMP","19_0418",NA
"AMMPPP",120.82245,12.45297,21,"MPP","19_0418",NA
"BMMPMM",119.5396,12.17451,21,"MPM","19_0418",NA
"APMMPM",119.24409,16.08753,21,"MMP","19_0418",NA
"AMMMMM",121.1678,15.07082,21,"MMM","19_0418",NA
"BPPMMM",120.24279,17.11804,21,"PMM","19_0418",NA
"BPMMMP",124.00967,14.10912,21,"MMM","19_0418",NA
"AMPMMP",118.70117,18.87442,21,"PMM","19_0418",NA
"BMPMPM",120.17932,16.45862,21,"PMP","19_0418",NA
"AMMMPM",122.86617,14.54981,21,"MMP","19_0418",NA
"AMPMMM",122.21083,16.18326,21,"PMM","19_0418",NA
"BPMPPM",118.79507,15.48806,21,"MPP","19_0418",NA
"BPPMMM",110.90192,17.99851,21,"PMM","19_0418",NA
"APPPMP",125.00069,13.21931,21,"PPM","19_0418",NA
"AMMPMM",120.80777,14.01725,21,"MPM","19_0418",NA
"BPPPPM",122.52606,14.84613,21,"PPP","19_0418",NA
"BPPMMP",83.644,20.38317,21,"PMM","19_0418",NA
"AMMMMP",123.73685,13.90723,21,"MMM","19_0418",NA
"APPMPP",122.34592,14.25895,21,"PMP","19_0418",NA
"APMMMP",122.62315,14.46804,21,"MMM","19_0418",NA
"BPPMMP",125.89266,13.92492,21,"PMM","19_0418",NA
"BMPPPM",132.19895,13.37077,21,"PPP","19_0418",NA
"BMPPPP",128.40164,12.22788,21,"PPP","19_0418",NA
"BPPPMM",120.95937,14.45343,21,"PPM","19_0418",NA
"BMMMPM",121.64722,13.68819,21,"MMP","19_0418",NA
"APMPPP",119.63055,13.88886,21,"MPP","19_0418",NA
"APPMMP",115.14571,15.86644,21,"PMM","19_0418",NA
"AMPMPM",122.30101,14.64824,21,"PMP","19_0418",NA
"APMPMM",117.12421,14.53007,21,"MPM","19_0418",NA
"BMMMMP",122.73815,15.92955,21,"MMM","19_0418",NA
"BMPMPM",84.61844,21.63042,21,"PMP","19_0418",NA
"BPMPMP",120.98612,15.75598,21,"MPM","19_0418",NA
"BPMPMP",119.75155,17.02165,21,"MPM","19_0418",NA
"BMPMMM",71.3348,23.35986,21,"PMM","19_0418",NA
"APPPPM",126.85062,13.70335,21,"PPP","19_0418",NA
"AMMPPP",121.89546,13.70038,21,"MPP","19_0418",NA
"AMMMMP",121.7536,15.24624,21,"MMM","19_0418",NA
"APPMPM",124.43505,13.61818,21,"PMP","19_0418",NA
"IPPPPP",125.96964,11.97869,21,"PrPrPr","19_0418",NA
"APMPPP",120.73054,14.9551,21,"MPP","19_0418",NA
"IPPPPP",125.92209,12.2282,21,"PrPrPr","19_0418",NA
"BMPMMM",94.18962,20.89149,21,"PMM","19_0418",NA
"IPPPPP",126.44545,12.37821,21,"PrPrPr","19_0418",NA
"APPPPM",124.12874,13.7423,21,"PPP","19_0418",NA
"IPPPPP",128.57474,11.94571,21,"PrPrPr","19_0418",NA
"BMMMMP",131.41239,13.85497,21,"MMM","19_0418",NA
"BPPMPP",128.01401,11.98327,21,"PMP","19_0418",NA
"APPMPM",121.57995,13.8399,21,"PMP","19_0418",NA
"APMMMM",68.29762,19.84525,21,"MMM","19_0418",NA
"IPMMMP",121.9602,14.19001,21,"MMM","19_0418",NA
"AMMPMM",115.77703,15.0607,21,"MPM","19_0418",NA
"BPPPMP",125.49719,13.08941,21,"PPM","19_0418",NA
"IPPPPP",125.57599,11.71756,21,"PrPrPr","19_0418",NA
"APMPPM",121.51663,14.65471,21,"MPP","19_0418",NA
"IPPPPP",126.1383,12.08652,21,"PrPrPr","19_0418",NA
"APPPPM",126.31428,13.01763,21,"PPP","19_0418",NA
"IPPPPP",128.00058,13.38827,21,"PrPrPr","19_0418",NA
"BMPMPM",123.62638,15.2356,21,"PMP","19_0418",NA
"APPMPP",126.32039,13.48373,21,"PMP","19_0418",NA
"BPMMMP",123.12154,14.45664,21,"MMM","19_0418",NA
"BMPPMP",122.54417,15.68231,21,"PPM","19_0418",NA
"AMMPMP",117.93761,15.49018,21,"MPM","19_0418",NA
"APMPMM",120.7372,13.30365,21,"MPM","19_0418",NA
"IPPPPP",123.41009,13.6231,21,"PrPrPr","19_0418",NA
"AMPMPP",124.64906,12.86436,21,"PMP","19_0418",NA
"AMMMPM",123.55776,13.58344,21,"MMP","19_0418",NA
"BPPPMM",119.87112,14.14019,21,"PPM","19_0418",NA
"AMPMMM",121.08291,15.38826,21,"PMM","19_0418",NA
"APMPMM",123.85603,12.9804,21,"MPM","19_0418",NA
"BPMPMP",130.98984,14.22466,21,"MPM","19_0418",NA
"BPMMPM",123.89913,13.52604,21,"MMP","19_0418",NA
"BPPPMM",120.17902,13.22956,21,"PPM","19_0418",NA
"APPPMP",121.47344,13.94936,21,"PPM","19_0418",NA
"APMMPP",73.44172,19.97178,21,"MMP","19_0418",NA
"BMPMMP",69.10133,20.09424,21,"PMM","19_0418",NA
"AMPMMM",118.29129,14.54252,21,"PMM","19_0418",NA
"AMMPPM",119.48533,13.80521,21,"MPP","19_0418",NA
"BMMPPP",117.71209,13.84094,21,"MPP","19_0418",NA
"AMMMPM",117.09751,14.22626,21,"MMP","19_0418",NA
"APPMMP",121.24048,13.90833,21,"PMM","19_0418",NA
"BPPMMP",120.42286,15.0785,21,"PMM","19_0418",NA
"BPPMMP",118.69526,15.61407,21,"PMM","19_0418",NA
"BPMPPM",121.45049,14.16538,21,"MPP","19_0418",NA
"BMMPPM",119.98208,15.10547,21,"MPP","19_0418",NA
"AMPPMP",123.57157,13.23226,21,"PPM","19_0418",NA
"AMMPPM",119.3327,14.71985,21,"MPP","19_0418",NA
"BMMPMP",115.40257,14.85146,21,"MPM","19_0418",NA
"APMPMP",116.0275,14.58905,21,"MPM","19_0418",NA
"AMMMMP",120.6531,14.39882,21,"MMM","19_0418",NA
"BPPMPM",120.7483,14.0522,21,"PMP","19_0418",NA
"APPMPM",121.90921,13.72014,21,"PMP","19_0418",NA
"AMPMPP",122.56851,14.07795,21,"PMP","19_0418",NA
"BPPPPM",125.88226,12.34025,21,"PPP","19_0418",NA
"BMMPMM",127.93255,14.12872,21,"MPM","19_0418",NA
"IPPPPP",125.3272,11.98508,21,"PrPrPr","19_0418",NA
"IPPPPP",122.41261,11.82308,21,"PrPrPr","19_0418",NA
"BPMMPM",118.34907,14.24179,21,"MMP","19_0418",NA
"IMPPPM",123.44579,12.49887,21,"PPP","19_0418",NA
"AMMMMM",120.7759,15.16241,21,"MMM","19_0418",NA
"BPPPMP",121.38784,13.60639,21,"PPM","19_0418",NA
"AMMPMM",113.89936,14.66193,21,"MPM","19_0418",NA
"APMPPP",120.41693,12.92866,21,"MPP","19_0418",NA
"BMMPPM",118.91568,14.02011,21,"MPP","19_0418",NA
"AMMMMP",121.91809,14.08323,21,"MMM","19_0418",NA
"BPPMPP",122.47687,13.96802,21,"PMP","19_0418",NA
"APMPPP",120.13306,15.2265,21,"MPP","19_0418",NA
"APMMMM",57.42973,24.9176,21,"MMM","19_0418",NA
"BMPMPM",105.15513,18.32649,21,"PMP","19_0418",NA
"AMPPPP",122.82953,13.17609,21,"PPP","19_0418",NA
"BPPPMM",121.33181,13.03392,21,"PPM","19_0418",NA
"BMMPMM",115.5931,14.44114,21,"MPM","19_0418",NA
"BMPPMM",120.97121,14.05566,21,"PPM","19_0418",NA
"BPPPPM",122.00436,12.85502,21,"PPP","19_0418",NA
"IPPPPP",121.09945,13.50908,21,"PrPrPr","19_0418",NA
"AMPMPP",121.22822,14.18239,21,"PMP","19_0418",NA
"APMMMM",121.10661,14.34542,21,"MMM","19_0418",NA
"APMMMP",122.84535,15.15818,21,"MMM","19_0418",NA
"AMMMPP",131.23105,14.44662,21,"MMP","19_0418",NA
"BMPPMM",124.28469,12.43378,21,"PPM","19_0418",NA
"BMPMMP",118.86433,13.96547,21,"PMM","19_0418",NA
"APMMMM",114.98325,13.6821,21,"MMM","19_0418",NA
"APPPPM",120.73255,13.3063,21,"PPP","19_0418",NA
"APMMPP",85.03844,19.90515,21,"MMP","19_0418",NA
"BPMPMP",116.03622,15.4689,21,"MPM","19_0418",NA
"BMPPPP",123.19002,11.92472,21,"PPP","19_0418",NA
"AMMMPM",121.31123,14.49557,21,"MMP","19_0418",NA
"AMMMPM",92.26981,20.84247,21,"MMP","19_0418",NA
"BMPPPM",123.05014,12.84695,21,"PPP","19_0418",NA
"BPPPMM",122.60164,13.68738,21,"PPM","19_0418",NA
"BMMPPP",119.15529,14.64064,21,"MPP","19_0418",NA
"AMPMMP",94.05258,20.63895,21,"PMM","19_0418",NA
"APPMMM",122.76035,13.20623,21,"PMM","19_0418",NA
"BPMPPP",120.69802,12.01316,21,"MPP","19_0418",NA
"APMMMP",120.48417,14.25876,21,"MMM","19_0418",NA
"BPMMMP",115.43566,15.17019,21,"MMM","19_0418",NA
"APMMPM",120.22005,13.41258,21,"MMP","19_0418",NA
"BPPMPM",120.48539,13.77178,21,"PMP","19_0418",NA
"BMMMPM",119.64994,13.57894,21,"MMP","19_0418",NA
"AMMPPP",119.95009,12.63429,21,"MPP","19_0418",NA
"BPPPMP",120.95188,12.53133,21,"PPM","19_0418",NA
"AMPPMM",123.39641,13.02981,21,"PPM","19_0418",NA
"AMPPMP",127.55389,12.11325,21,"PPM","19_0418",NA
"APMMPM",119.63873,11.22314,21,"MMP","19_0418",NA
"AMPPMM",119.75133,11.6662,21,"PPM","19_0418",NA
"BPMPMP",114.82894,12.6415,21,"MPM","19_0418",NA
"APMMPP",121.83043,13.19721,21,"MMP","19_0418",NA
"BMPPMP",122.08332,12.30642,21,"PPM","19_0418",NA
"BMPMMP",120.30618,13.80937,21,"PMM","19_0418",NA
"BPMPMM",119.94597,13.09205,21,"MPM","19_0418",NA
"BPMPPM",121.9029,12.98289,21,"MPP","19_0418",NA
"BMMMPM",113.42511,19.59192,21,"MMP","19_0418",NA
"BMPMPM",122.43465,12.49656,21,"PMP","19_0418",NA
"APPPMP",122.3216,12.89937,21,"PPM","19_0418",NA
"BPPPPM",121.97347,12.18763,21,"PPP","19_0418",NA
"BPPMPP",121.89753,13.74521,21,"PMP","19_0418",NA
"APMPMP",117.68935,13.03764,21,"MPM","19_0418",NA
"IPPPPP",119.53914,11.8496,21,"PrPrPr","19_0418",NA
"AMMMMP",120.08051,14.2526,21,"MMM","19_0418",NA
"AMMPMM",113.05381,14.34621,21,"MPM","19_0418",NA
"BMPMPP",119.49723,12.48468,21,"PMP","19_0418",NA
"APMMMM",119.18926,13.66896,21,"MMM","19_0418",NA
"AMPPMM",119.43462,12.78461,21,"PPM","19_0418",NA
"BMPMMP",119.15679,13.53413,21,"PMM","19_0418",NA
"APMMMM",119.94881,12.49739,21,"MMM","19_0418",NA
"IPPPPP",121.50465,12.24325,21,"PrPrPr","19_0418",NA
"BPMPPP",121.55983,11.82603,21,"MPP","19_0418",NA
"APPMPM",119.20339,11.56882,21,"PMP","19_0418",NA
"BPPMMP",115.36096,12.91895,21,"PMM","19_0418",NA
"BMMMPP",117.58221,13.55083,21,"MMP","19_0418",NA
"AMMPPM",118.38813,13.06113,21,"MPP","19_0418",NA
"APMPMP",115.13929,12.97563,21,"MPM","19_0418",NA
"BMMMMM",117.93009,13.38195,21,"MMM","19_0418",NA
"BMPPMM",119.19364,11.57321,21,"PPM","19_0418",NA
"IPPPPP",118.66166,12.87435,21,"PrPrPr","19_0418",NA
"AMPMMM",120.38958,13.77061,21,"PMM","19_0418",NA
"AMMMMM",104.95668,21.52222,21,"MMM","19_0418",NA
"BPMMPP",109.4043,19.22235,21,"MMP","19_0418",NA
"BMMPPP",119.00049,13.57017,21,"MPP","19_0418",NA
"BPPMMM",117.7266,11.5477,21,"PMM","19_0418",NA
"AMPMPM",118.2932,12.11137,21,"PMP","19_0418",NA
"AMMPPP",120.53692,11.63611,21,"MPP","19_0418",NA
"BPPMMM",108.12675,19.98804,21,"PMM","19_0418",NA
"BPMMPM",120.27235,13.20127,21,"MMP","19_0418",NA
"BPPMPM",110.93136,17.00764,21,"PMP","19_0418",NA
"AMPPMP",119.25598,12.72787,21,"PPM","19_0418",NA
"BMMPPP",116.30266,11.93976,21,"MPP","19_0418",NA
"BPPMMP",117.8662,11.83947,21,"PMM","19_0418",NA
"APMMMP",117.39351,12.79118,21,"MMM","19_0418",NA
"AMMPPM",117.53648,10.20854,21,"MPP","19_0418",NA
"AMPPMM",125.57535,12.32925,21,"PPM","19_0418",NA
"BMMPPM",119.41539,14.48259,21,"MPP","19_0418",NA
"BPPPMM",119.18085,12.4013,21,"PPM","19_0418",NA
"BMPMMP",113.40198,13.81751,21,"PMM","19_0418",NA
"AMMPMP",113.4631,13.70151,21,"MPM","19_0418",NA
"APPMPP",115.32233,14.57185,21,"PMP","19_0418",NA
"BMPMPM",116.85363,12.74068,21,"PMP","19_0418",NA
"APMPMM",113.73555,13.40474,21,"MPM","19_0418",NA
"APMMPP",106.31934,18.93795,21,"MMP","19_0418",NA
"AMMMPP",104.25747,18.59617,21,"MMP","19_0418",NA
"AMPPMM",116.9486,11.9542,21,"PPM","19_0418",NA
"BPPMPM",116.27381,12.09108,21,"PMP","19_0418",NA
"AMMMPP",99.4324,18.62921,21,"MMP","19_0418",NA
"APPPMM",114.92926,12.77252,21,"PPM","19_0418",NA
"BPPMMM",115.81521,12.79424,21,"PMM","19_0418",NA
"BMMPMP",113.09228,12.97229,21,"MPM","19_0418",NA
"BPMPPP",115.23887,13.91365,21,"MPP","19_0418",NA
"BMPMPP",104.74749,16.77846,21,"PMP","19_0418",NA
"BMPMMM",87.45766,19.73072,21,"PMM","19_0418",NA
"APMPMM",116.73589,12.6348,21,"MPM","19_0418",NA
"BPMPMP",112.2313,13.51545,21,"MPM","19_0418",NA
"APMPPM",117.96405,11.20776,21,"MPP","19_0418",NA
"AMPMPP",97.55215,17.50391,21,"PMP","19_0418",NA
"BMPMMP",123.84611,12.80854,21,"PMM","19_0418",NA
"APMPPM",127.50226,11.85928,21,"MPP","19_0418",NA
"BMPMPP",119.26784,12.85243,21,"PMP","19_0418",NA
"AMMPPM",114.48097,10.966,21,"MPP","19_0418",NA
"BPMPMM",109.43324,13.52026,21,"MPM","19_0418",NA
"AMPMMP",109.19016,16.43432,21,"PMM","19_0418",NA
"APMPMM",110.89684,13.97809,21,"MPM","19_0418",NA
"BPMPPM",113.99066,13.40271,21,"MPP","19_0418",NA
"IPPMPP",117.70383,12.39725,21,"PMP","19_0418",NA
"BPPMMP",99.6675,19.2825,21,"PMM","19_0418",NA
"AMPMPP",106.0029,17.82568,21,"PMP","19_0418",NA
"BPPMPP",117.37451,13.77161,21,"PMP","19_0418",NA
"BPPPMP",117.31798,11.64323,21,"PPM","19_0418",NA
"AMMMMM",114.62015,13.39729,21,"MMM","19_0418",NA
"BMMPMM",111.07049,14.4546,21,"MPM","19_0418",NA
"APMPPM",114.92369,12.59092,21,"MPP","19_0418",NA
"APMMPM",112.97095,12.67669,21,"MMP","19_0418",NA
"BMPPMP",115.13944,13.13627,21,"PPM","19_0418",NA
"BPMPMP",113.34771,12.15272,21,"MPM","19_0418",NA
"BPMMMM",115.7573,11.91534,21,"MMM","19_0418",NA
"APMPPP",117.13508,10.31867,21,"MPP","19_0418",NA
"IPPPPP",115.6139,11.92833,21,"PrPrPr","19_0418",NA
"AMPMPM",116.96161,11.93638,21,"PMP","19_0418",NA
"AMMMMM",85.58355,18.0434,21,"MMM","19_0418",NA
"BMPMMM",84.56664,20.1169,21,"PMM","19_0418",NA
"AMPPPP",126.43404,11.25456,21,"PPP","19_0418",NA
"BMPPMP",121.88062,13.77044,21,"PPM","19_0418",NA
"BPPMPM",116.38697,11.02012,21,"PMP","19_0418",NA
"APMMMM",111.31208,12.43068,21,"MMM","19_0418",NA
"APMPMP",109.71168,15.48851,21,"MPM","19_0418",NA
"AMMPPM",117.50166,12.44664,21,"MPP","19_0418",NA
"BMMPMM",113.032,14.65484,21,"MPM","19_0418",NA
"BPPMPP",119.17815,13.19696,21,"PMP","19_0418",NA
"AMPMPM",111.05082,16.3041,21,"PMP","19_0418",NA
